 ,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Median,Skew,Kurt,%Area,AR,Round,Solidity
284,284,62095.736,5772.265,37768,65535,2054.415,621.264,2054.498,621.271,62.088,2043,613,23,16,23.354,15.483,14.394,0.926,65204,-1.963,3.170,100,1.508,0.663,0.983
285,112,56042.054,9876.220,31923,65525,1900.839,619.839,1900.877,620.004,38.328,1894,614,13,11,14.040,10.157,26.336,0.958,60395,-1.014,-0.119,100,1.382,0.723,0.974
286,274,61870.332,6623.184,36860,65535,226.296,623.953,226.407,624.073,63.731,213,616,25,15,25.436,13.715,11.761,0.848,65532,-2.037,3.320,100,1.855,0.539,0.953
287,419,59394.138,7146.633,35156,65535,697.168,632.794,697.281,632.822,79.905,681,622,31,21,32.278,16.528,20.525,0.825,61628,-1.470,1.571,100,1.953,0.512,0.958
288,370,55690.670,10037.019,30968,65535,1357.559,632.346,1357.319,632.625,68.831,1346,622,23,21,23.601,19.961,18.515,0.981,60141,-0.842,-0.626,100,1.182,0.846,0.981
289,222,61362.000,5834.544,40777,65535,918.613,635.658,918.660,635.785,54.255,909,627,18,17,19.433,14.545,41.163,0.948,64445,-1.668,2.102,100,1.336,0.748,0.957
290,44,51102.523,12010.811,26335,65449,1102.318,630.045,1102.575,630.056,25.298,1098,627,8,8,8.434,6.642,173.921,0.864,51662,-0.422,-1.064,100,1.270,0.788,0.880
291,131,61337.527,6249.198,39916,65535,1774.645,634.599,1774.646,634.675,41.396,1767,629,15,11,15.352,10.865,14.749,0.961,64491,-1.693,1.832,100,1.413,0.708,0.967
292,98,54453.061,11723.827,28826,65535,1189.776,637.112,1189.834,637.324,35.186,1184,632,11,11,11.690,10.674,145.886,0.995,58482,-0.715,-0.897,100,1.095,0.913,0.980
293,408,54097.706,9688.417,32148,65535,576.216,643.576,576.541,643.760,72.617,564,633,24,21,24.808,20.940,24.190,0.972,55171,-0.445,-0.995,100,1.185,0.844,0.980
294,784,41197.038,11145.325,24710,65436,1323.168,649.138,1322.841,649.445,102.375,1306,634,34,30,36.653,27.234,32.030,0.940,38717,0.459,-1.006,100,1.346,0.743,0.979
295,202,55715.569,10894.942,30661,65535,801.579,645.881,801.490,646.118,63.251,789,639,25,15,27.064,9.503,24.875,0.634,61121,-0.839,-0.657,100,2.848,0.351,0.845
296,261,57167.847,9893.008,29663,65535,939.554,647.745,939.602,647.835,60.955,928,640,23,16,23.997,13.848,18.475,0.883,61514,-1.124,0.100,100,1.733,0.577,0.954
297,639,41362.244,12417.832,23038,65535,1906.880,652.910,1906.658,652.837,95.051,1888,640,35,25,36.534,22.270,25.151,0.889,38912,0.443,-1.030,100,1.640,0.610,0.975
298,253,56672.020,8013.602,32923,65535,888.520,649.785,888.556,649.850,57.975,878,642,21,15,21.522,14.967,11.585,0.946,58879,-0.850,-0.068,100,1.438,0.695,0.977
299,304,48407.822,10571.083,24550,65297,2131.582,652.931,2131.512,652.909,63.558,2122,642,18,22,22.894,16.906,69.828,0.946,49144,-0.320,-0.980,100,1.354,0.738,0.957
300,290,47018.903,11328.369,25305,65464,2286.224,650.814,2286.254,650.921,61.584,2276,642,21,18,21.081,17.515,8.273,0.961,47460,-0.039,-1.195,100,1.204,0.831,0.972
301,246,50901.850,11897.974,26144,65535,1497.959,654.508,1497.670,654.726,59.406,1486,647,23,14,23.192,13.505,5.981,0.876,54099,-0.407,-1.182,100,1.717,0.582,0.965
302,469,58171.252,7955.067,33410,65535,179.219,659.410,179.304,659.492,79.212,165,648,27,25,25.294,23.609,171.711,0.939,61202,-0.982,-0.054,100,1.071,0.933,0.964
303,368,53352.215,9424.343,31401,65535,843.503,659.296,843.782,659.313,70.128,832,649,24,21,25.595,18.306,27.882,0.940,55136,-0.490,-0.921,100,1.398,0.715,0.966
304,343,58107.277,10327.096,28900,65535,375.722,659.672,375.772,659.820,84.223,357,653,37,13,36.902,11.835,176.191,0.608,64446,-1.247,0.255,100,3.118,0.321,0.936
305,230,59870.952,6069.003,41010,65535,942.613,660.578,942.633,660.483,56.845,932,653,21,15,22.030,13.293,17.048,0.894,62304,-1.159,0.499,100,1.657,0.603,0.958
306,146,59604.192,8671.871,34145,65535,1167.781,660.137,1167.859,660.253,43.153,1161,653,14,14,15.517,11.980,50.687,0.985,64285,-1.493,1.032,100,1.295,0.772,0.977
307,410,42128.151,10616.752,25032,65146,1637.476,664.712,1637.108,665.057,73.399,1626,653,23,23,25.703,20.310,41.520,0.956,41851,0.250,-0.939,100,1.266,0.790,0.977
308,187,60099.225,8536.631,33110,65535,795.826,661.094,795.929,661.184,51.642,786,655,20,12,19.870,11.983,172.621,0.881,65034,-1.619,1.498,100,1.658,0.603,0.961
309,191,60475.361,8320.337,33339,65535,163.285,665.526,163.621,665.753,58.105,153,657,20,18,24.916,9.760,136.063,0.711,65306,-1.664,1.545,100,2.553,0.392,0.923
310,228,60630.035,6903.084,37672,65535,968.110,665.215,968.192,665.305,56.578,958,657,20,17,21.539,13.478,25.639,0.895,64141,-1.689,2.113,100,1.598,0.626,0.964
311,400,50796.062,9977.891,28970,65535,663.602,673.452,663.518,673.496,72.802,651,662,24,22,26.339,19.336,36.179,0.948,51077,-0.112,-1.205,100,1.362,0.734,0.972
312,261,56921.207,7561.940,35933,65535,698.684,670.722,698.827,670.900,58.381,688,662,20,17,20.766,16.003,27.055,0.962,59273,-0.708,-0.621,100,1.298,0.771,0.970
313,257,61258.533,6345.009,34404,65535,1005.842,672.154,1005.931,672.190,57.687,996,663,18,18,18.745,17.457,48.635,0.970,64459,-1.873,3.193,100,1.074,0.931,0.973
314,50,51212.760,12078.590,28618,65477,1023.180,669.620,1023.266,669.913,25.927,1019,665,8,9,10.372,6.138,56.369,0.935,53746,-0.435,-1.178,100,1.690,0.592,0.971
315,41,50844.268,12269.593,29243,65500,1073.841,673.500,1074.013,673.712,22.760,1070,670,7,7,7.548,6.917,41.180,0.995,51314,-0.352,-1.242,100,1.091,0.916,0.953
316,152,50549.836,8030.202,33084,64673,737.474,677.066,737.324,677.142,44.723,730,671,15,12,16.075,12.040,23.151,0.955,50669,-0.118,-0.955,100,1.335,0.749,0.974
317,221,59996.371,7999.485,34602,65535,894.061,679.333,894.269,679.486,54.048,884,672,19,14,19.321,14.564,179.346,0.951,64069,-1.618,1.623,100,1.327,0.754,0.976
318,70,60282.614,6936.200,37601,65535,956.657,676.257,956.684,676.367,30.733,951,672,11,8,11.787,7.561,11.840,0.931,63797,-1.434,1.258,100,1.559,0.641,0.959
319,126,61373.738,6790.824,36599,65535,2134.087,680.730,2134.186,680.828,40.922,2126,675,15,11,14.815,10.829,2.164,0.946,65310,-1.810,2.420,100,1.368,0.731,0.962
320,290,59222.693,6583.610,37129,65535,598.990,685.655,599.073,685.787,62.000,588,677,22,17,22.775,16.212,26.964,0.948,61840,-1.343,1.010,100,1.405,0.712,0.973
321,353,58924.623,8251.931,34340,65535,818.378,688.591,818.474,688.679,69.704,808,677,21,23,26.582,16.909,49.411,0.913,63068,-1.293,0.510,100,1.572,0.636,0.985
322,674,40330.614,11990.338,22971,65164,1546.467,693.503,1546.853,693.497,94.915,1530,680,33,25,34.156,25.125,9.180,0.940,38084,0.511,-0.957,100,1.359,0.736,0.988
323,174,50274.529,11018.416,28766,65533,1903.672,686.569,1903.911,686.300,50.095,1894,680,18,13,19.561,11.326,23.653,0.871,52829,-0.340,-1.121,100,1.727,0.579,0.956
324,238,51245.277,10108.001,29165,65501,1688.546,688.941,1688.359,689.297,60.282,1677,681,22,16,24.809,12.215,29.782,0.823,53486,-0.427,-1.007,100,2.031,0.492,0.971
325,172,59751.651,8544.248,33770,65535,2250.820,687.360,2250.865,687.467,49.145,2241,682,19,11,19.300,11.347,6.933,0.895,65151,-1.471,1.098,100,1.701,0.588,0.972
326,503,48659.199,10487.246,26114,65535,789.733,696.218,789.727,696.458,82.702,776,684,27,24,30.991,20.665,34.987,0.924,49541,-0.196,-0.984,100,1.500,0.667,0.983
327,434,49562.555,9540.980,29387,65401,1082.767,695.281,1082.641,695.538,77.864,1069,684,27,22,30.323,18.223,31.173,0.900,49212,-0.097,-1.095,100,1.664,0.601,0.972
328,151,59741.556,8430.162,34196,65535,912.123,693.613,912.192,693.788,47.457,904,685,15,16,18.485,10.401,54.895,0.843,64533,-1.511,1.222,100,1.777,0.563,0.935
329,188,60515.654,6775.896,34375,65535,944.723,693.644,944.774,693.782,49.204,936,686,17,15,17.266,13.864,27.279,0.976,63585,-1.852,3.152,100,1.245,0.803,0.964
330,294,50441.728,9684.460,30508,65374,1011.986,693.969,1012.196,694.063,64.785,1000,686,24,16,25.649,14.595,22.540,0.880,51421,-0.242,-1.125,100,1.757,0.569,0.985
331,349,55951.040,10276.556,29745,65535,1271.474,699.520,1271.557,699.606,68.083,1259,690,24,18,24.571,18.085,3.978,0.946,60133,-0.962,-0.319,100,1.359,0.736,0.969
332,113,58551.673,9114.128,32628,65535,457.049,698.341,457.172,698.419,38.079,450,693,13,11,13.367,10.764,24.461,0.979,63282,-1.146,-0.004,100,1.242,0.805,0.966
333,95,57922.463,9796.364,32673,65535,856.700,704.532,856.809,704.722,34.503,851,699,11,11,11.737,10.306,44.653,1.000,63101,-1.163,0.080,100,1.139,0.878,0.974
334,469,50841.458,9147.706,30668,65535,985.082,716.897,985.489,716.885,79.240,972,705,27,24,28.872,20.683,28.137,0.939,51013,-0.208,-0.979,100,1.396,0.716,0.981
335,41,44303.366,12493.184,27337,65064,787.573,715.354,787.808,715.512,22.884,784,712,7,7,7.549,6.915,6.108,0.984,41903,0.239,-1.297,100,1.092,0.916,0.932
336,167,39720.994,10200.225,23138,64163,2298.464,724.488,2298.598,724.429,53.431,2292,713,11,21,20.016,10.623,83.595,0.735,37710,0.480,-0.586,100,1.884,0.531,0.930
337,160,55659.431,10300.040,30656,65535,265.244,725.106,265.357,725.132,58.734,256,714,18,22,27.713,7.351,53.966,0.583,59864,-0.777,-0.663,100,3.770,0.265,0.936
338,366,59703.169,6969.888,33643,65535,864.582,723.634,864.633,723.688,69.045,852,714,25,19,24.884,18.727,6.255,0.965,62951,-1.388,1.119,100,1.329,0.753,0.972
339,506,41849.077,9845.473,26100,65509,1374.553,727.198,1374.932,727.241,81.538,1360,716,29,23,29.290,21.996,15.703,0.956,39757,0.525,-0.705,100,1.332,0.751,0.974
340,231,57148.221,10384.326,29724,65535,446.669,727.639,446.886,727.642,65.707,440,717,14,25,25.267,11.641,77.123,0.672,62200,-1.065,-0.179,100,2.171,0.461,0.882
341,294,60303.469,6810.578,37626,65535,781.769,733.595,781.837,733.691,63.195,770,725,23,17,23.936,15.639,20.367,0.925,63617,-1.433,1.073,100,1.531,0.653,0.970
342,342,62191.076,6594.651,35291,65535,893.225,735.096,893.290,735.270,69.781,880,726,25,17,26.909,16.182,19.392,0.883,65459,-2.341,4.678,100,1.663,0.601,0.981
343,609,46899.493,11334.864,26263,65535,1430.295,739.600,1430.297,739.348,90.226,1415,726,30,27,32.941,23.539,30.184,0.940,46750,-0.042,-1.257,100,1.399,0.715,0.974
344,242,59547.529,6902.125,39169,65535,1496.748,735.789,1496.788,735.877,55.650,1488,727,17,17,18.804,16.386,44.616,0.982,62601,-1.201,0.410,100,1.148,0.871,0.992
345,599,50026.063,9925.728,29014,65535,1169.749,740.408,1170.067,740.398,91.064,1154,728,32,25,35.280,21.618,27.487,0.908,50744,-0.155,-1.163,100,1.632,0.613,0.986
346,117,57392.359,9327.118,33673,65535,616.996,734.073,617.035,734.228,42.968,608,729,17,10,17.727,8.403,167.004,0.796,62042,-1.015,-0.168,100,2.110,0.474,0.921
347,323,57966.771,7761.607,38747,65535,155.153,740.011,155.325,740.184,65.435,144,731,22,18,24.003,17.133,26.134,0.948,61016,-0.805,-0.583,100,1.401,0.714,0.982
348,241,61582.921,6158.193,38680,65535,1112.641,739.342,1112.749,739.472,63.448,1099,734,27,12,27.238,11.266,6.193,0.752,64539,-2.089,3.821,100,2.418,0.414,0.954
349,126,61457.563,7592.721,35030,65535,1682.635,742.048,1682.641,742.220,42.936,1674,737,17,10,17.496,9.170,15.562,0.859,65504,-2.057,3.266,100,1.908,0.524,0.958
350,325,52411.163,9987.874,29507,65535,1634.678,749.325,1634.496,749.494,69.435,1622,740,25,19,28.123,14.714,28.771,0.847,54015,-0.421,-0.984,100,1.911,0.523,0.969
351,65,54373.662,10259.326,28448,65535,445.485,746.069,445.619,746.026,29.701,440,741,10,10,11.402,7.259,45.804,0.926,55890,-0.631,-0.754,100,1.571,0.637,0.956
352,210,61598.176,5610.342,38614,65535,889.343,750.057,889.502,750.012,53.548,879,744,20,13,19.769,13.525,5.956,0.920,64358,-1.725,2.428,100,1.462,0.684,0.977
353,363,59356.441,7789.943,33957,65535,790.437,759.773,790.554,759.965,67.944,779,749,22,21,22.231,20.790,22.900,0.988,63168,-1.292,0.697,100,1.069,0.935,0.976
354,587,44704.629,11572.257,25604,65479,1187.962,766.164,1188.355,765.912,90.460,1172,752,31,27,34.169,21.874,34.121,0.901,43916,0.154,-1.286,100,1.562,0.640,0.965
355,476,47635.557,10126.658,26340,65433,1296.765,767.130,1296.727,767.314,79.296,1282,756,28,22,27.925,21.703,19.040,0.951,47206,0.019,-1.080,100,1.287,0.777,0.976
356,135,54942.756,10879.421,29252,65535,443.144,766.026,443.367,765.972,48.001,436,757,14,18,21.137,8.132,59.102,0.736,59286,-0.722,-0.803,100,2.599,0.385,0.957
357,331,50515.725,11239.725,29232,65505,1208.370,774.464,1208.645,774.224,68.591,1196,764,23,20,26.180,16.098,39.503,0.884,51950,-0.289,-1.299,100,1.626,0.615,0.965
358,260,62008.235,5141.872,42039,65535,1782.773,775.642,1782.845,775.650,60.346,1772,766,20,18,21.965,15.071,39.849,0.897,64487,-1.864,3.108,100,1.457,0.686,0.956
359,538,47500.338,11961.227,24204,65535,1098.922,780.493,1099.363,780.407,84.851,1083,769,30,23,30.911,22.161,18.890,0.939,48301,-0.177,-1.197,100,1.395,0.717,0.978
360,413,47729.254,10945.823,26520,65418,1729.795,783.783,1729.893,783.910,74.330,1717,773,25,22,27.280,19.276,31.435,0.939,48153,-0.037,-1.197,100,1.415,0.707,0.969
361,262,47845.981,9315.184,28129,65354,2230.821,782.935,2230.624,783.283,59.860,2220,775,21,17,22.464,14.850,26.710,0.919,47941,-0.029,-1.021,100,1.513,0.661,0.963
362,156,58000.647,8604.527,34658,65535,2086.301,783.423,2086.302,783.490,53.741,2076,777,21,12,22.499,8.828,164.098,0.679,61628,-0.931,-0.422,100,2.549,0.392,0.867
363,556,50172.525,10327.632,29104,65535,615.374,790.872,615.730,790.826,85.220,601,778,28,25,30.131,23.495,30.006,0.962,49949,-0.081,-1.136,100,1.282,0.780,0.978
364,181,59022.818,9273.970,30863,65535,1352.743,785.660,1352.928,785.870,49.533,1343,779,18,13,18.211,12.655,6.282,0.927,64073,-1.522,1.254,100,1.439,0.695,0.948
365,39,62628.000,4261.491,49241,65535,1215.372,784.808,1215.415,784.882,23.023,1211,781,8,7,7.883,6.299,32.359,0.925,65157,-1.477,1.245,100,1.252,0.799,0.886
366,419,48649.181,9854.253,28572,65471,548.507,794.405,548.335,794.407,75.742,535,784,27,21,28.943,18.433,26.660,0.918,48109,0.083,-1.224,100,1.570,0.637,0.977
367,196,62148.372,5510.213,41054,65535,762.138,793.301,762.167,793.420,54.074,753,785,18,17,20.809,11.993,40.491,0.842,64868,-2.075,3.739,100,1.735,0.576,0.951
368,139,55368.719,8380.964,33271,65522,974.104,794.809,974.245,794.894,44.634,965,789,17,12,17.843,9.918,21.564,0.877,56967,-0.658,-0.563,100,1.799,0.556,0.942
369,232,60172.944,7833.853,36188,65535,2237.125,796.004,2237.210,796.051,60.505,2225,789,24,14,24.907,11.860,10.351,0.796,65138,-1.342,0.509,100,2.100,0.476,0.924
370,324,59057.889,7100.368,38643,65535,733.188,797.401,733.201,797.457,70.077,719,790,28,15,28.644,14.402,14.310,0.829,62113,-1.072,0.039,100,1.989,0.503,0.976
371,210,61707.557,6069.682,36046,65535,772.705,800.162,772.545,800.290,55.699,761,792,21,16,20.721,12.904,25.173,0.851,64535,-2.187,4.662,100,1.606,0.623,0.927
372,30,59917.467,6903.365,37178,65535,1958.867,796.800,1958.950,796.813,19.310,1955,794,7,6,7.250,5.269,30.992,1.000,62038,-1.559,2.179,100,1.376,0.727,0.952
373,441,50159.744,9375.862,29073,65343,486.337,808.582,486.239,808.725,76.552,474,797,25,24,27.838,20.170,39.176,0.946,50370,-0.164,-1.059,100,1.380,0.725,0.971
374,142,58117.930,9889.845,29629,65535,2076.711,804.127,2076.708,804.322,45.085,2068,798,17,12,18.283,9.889,27.787,0.878,63720,-1.283,0.466,100,1.849,0.541,0.976
375,70,52254.986,12536.206,26531,65535,418.457,805.371,418.624,805.554,31.151,414,799,8,12,11.476,7.766,81.027,0.906,55908,-0.540,-0.994,100,1.478,0.677,0.933
376,311,60644.068,5864.700,41870,65535,776.297,815.252,776.341,815.241,64.495,765,805,22,19,22.244,17.802,15.144,0.940,63018,-1.335,0.849,100,1.250,0.800,0.960
377,49,55201.510,11658.048,31180,65535,1650.459,811.643,1650.670,811.813,25.178,1646,808,8,8,8.381,7.444,138.621,0.971,60899,-0.763,-0.900,100,1.126,0.888,0.933
378,215,59700.730,6598.821,37374,65535,832.137,817.537,832.108,817.651,53.035,823,810,18,15,19.216,14.245,25.592,0.961,62511,-1.367,1.169,100,1.349,0.741,0.982
379,226,61459.491,5471.211,40626,65535,906.265,816.681,906.280,816.803,55.237,896,810,20,15,20.310,14.168,4.948,0.931,64127,-1.627,2.000,100,1.434,0.698,0.966
380,158,58190.589,8072.325,36421,65535,1150.519,815.696,1150.499,815.734,45.955,1142,810,17,12,17.254,11.660,15.402,0.940,61630,-0.990,-0.290,100,1.480,0.676,0.975
381,150,56967.847,10150.821,32058,65535,188.380,817.900,188.310,817.992,44.228,180,812,16,12,16.056,11.895,162.275,0.964,62109,-0.880,-0.634,100,1.350,0.741,0.974
382,78,53084.769,12227.263,27691,65535,405.000,820.308,405.133,820.440,34.053,400,814,10,12,14.239,6.975,52.377,0.845,57906,-0.623,-0.992,100,2.042,0.490,0.981
383,590,43830.783,11360.724,24412,65519,1970.731,828.247,1970.750,828.075,91.594,1954,815,32,26,35.950,20.896,31.239,0.884,42350,0.323,-1.003,100,1.720,0.581,0.974
384,714,45345.130,10766.360,26318,65535,1707.438,836.728,1707.339,836.444,98.422,1690,823,34,28,36.450,24.941,29.181,0.926,44067,0.216,-1.084,100,1.461,0.684,0.977
385,85,60183.776,7800.315,37611,65535,901.159,828.524,901.320,828.521,33.341,895,824,12,9,12.402,8.726,21.892,0.961,64234,-1.520,1.197,100,1.421,0.704,0.983
386,356,54607.986,9479.406,30207,65535,503.896,834.587,503.756,834.623,69.501,492,825,24,21,24.899,18.204,28.399,0.926,56832,-0.564,-0.829,100,1.368,0.731,0.956
387,196,57759.158,6467.188,40667,65535,610.541,833.061,610.621,833.036,49.937,602,826,17,14,17.491,14.268,12.617,0.988,59627,-0.674,-0.568,100,1.226,0.816,0.982
388,340,59435.597,7248.548,35072,65535,862.729,835.944,862.832,836.072,68.782,851,826,23,20,26.103,16.584,32.751,0.903,62585,-1.331,1.040,100,1.574,0.635,0.969
389,178,61215.522,5622.594,42830,65535,718.876,835.382,718.805,835.445,48.336,710,829,17,13,17.550,12.914,12.207,0.957,64238,-1.320,0.630,100,1.359,0.736,0.967
390,168,57357.673,6925.825,39327,65535,1139.982,834.976,1139.884,835.068,47.905,1131,829,18,12,18.314,11.680,13.333,0.920,59023,-0.683,-0.537,100,1.568,0.638,0.980
391,442,46896.011,11049.646,28147,65512,1382.679,840.097,1382.447,840.353,77.303,1369,829,26,22,28.157,19.987,31.874,0.929,46103,0.099,-1.249,100,1.409,0.710,0.964
392,228,58271.846,9068.437,32195,65535,2235.583,838.816,2235.524,838.702,66.228,2224,830,22,21,25.611,11.335,137.962,0.653,63138,-1.075,-0.105,100,2.260,0.443,0.849
393,270,53988.107,7760.496,33183,65305,1483.322,838.919,1483.306,839.091,61.828,1471,831,23,16,23.922,14.371,21.733,0.888,54793,-0.438,-0.777,100,1.665,0.601,0.957
394,413,52547.627,9556.186,30165,65535,582.669,843.115,582.373,842.892,72.863,571,832,23,23,24.801,21.203,37.714,0.978,53540,-0.459,-0.793,100,1.170,0.855,0.973
395,50,46561.840,12725.604,28703,65314,827.660,836.620,827.920,836.839,25.761,823,833,9,7,9.736,6.539,23.295,0.947,48955,0.037,-1.446,100,1.489,0.672,0.952
396,66,47674.530,14148.345,26080,65535,2048.909,836.833,2049.228,837.079,29.728,2044,833,10,9,11.291,7.442,28.418,0.938,49628,-0.153,-1.519,100,1.517,0.659,0.978
397,98,62648.827,4782.004,45242,65535,1526.020,839.000,1526.062,839.056,38.597,1520,834,13,11,15.353,8.127,35.991,0.827,65225,-1.855,2.634,100,1.889,0.529,0.933
398,41,48909.024,13181.216,26933,65290,1883.963,836.939,1884.265,837.066,23.419,1880,834,8,6,8.976,5.816,23.260,0.939,50418,-0.240,-1.405,100,1.543,0.648,1.000
399,294,60077.918,7742.097,33994,65535,2276.272,843.752,2276.447,843.811,67.212,2264,835,25,18,27.523,13.601,26.501,0.818,64398,-1.552,1.460,100,2.024,0.494,0.967
400,457,53304.608,9936.925,28702,65535,695.927,848.482,696.054,848.822,76.663,683,837,26,23,26.208,22.202,16.736,0.977,55538,-0.487,-0.906,100,1.180,0.847,0.971
401,119,60686.655,7531.168,34898,65535,1760.063,842.912,1760.167,843.001,40.975,1752,838,16,10,16.412,9.232,18.813,0.891,64701,-1.680,1.652,100,1.778,0.562,0.964
402,148,61738.615,7128.164,34533,65535,487.932,848.203,488.038,848.322,47.243,479,840,17,14,18.070,10.428,33.150,0.833,65420,-2.164,3.882,100,1.733,0.577,0.961
403,238,62720.983,5018.921,41037,65535,1058.676,853.693,1058.682,853.713,64.391,1052,844,16,23,20.710,14.632,77.467,0.721,65516,-1.986,3.251,100,1.415,0.707,0.880
404,187,59998.476,8677.540,29167,65535,1404.094,851.618,1404.118,851.814,50.133,1395,844,17,15,17.385,13.696,21.703,0.935,64738,-1.730,1.973,100,1.269,0.788,0.957
405,180,61387.267,6428.510,39745,65535,805.817,850.794,805.897,850.874,50.620,796,845,19,12,19.885,11.525,10.519,0.883,64652,-1.685,1.633,100,1.725,0.580,0.965
406,68,56643.265,10523.822,30412,65535,1811.691,850.912,1811.807,851.029,30.053,1806,847,11,8,11.475,7.545,16.600,0.946,61899,-0.988,-0.388,100,1.521,0.658,0.965
407,634,44121.281,12250.690,25023,65535,1567.923,862.259,1568.034,862.640,94.647,1551,848,33,28,36.793,21.940,32.088,0.889,41986,0.295,-1.210,100,1.677,0.596,0.970
408,202,60094.317,8006.971,32860,65535,267.594,858.525,267.570,858.645,57.549,257,850,21,16,24.524,10.487,146.251,0.766,64841,-1.515,1.326,100,2.338,0.428,0.971
409,481,47908.356,10225.408,28143,65535,1232.045,861.423,1231.894,861.498,79.389,1218,850,27,23,27.694,22.114,18.428,0.959,48445,-0.004,-1.108,100,1.252,0.799,0.974
410,190,60734.379,6554.458,38582,65535,878.353,857.353,878.430,857.431,51.164,869,851,19,13,19.977,12.110,18.000,0.912,63863,-1.593,1.726,100,1.650,0.606,0.974
411,81,60481.840,6819.802,42348,65535,926.290,856.981,926.325,857.047,34.169,921,851,10,12,12.483,8.262,113.591,0.872,63914,-1.424,0.980,100,1.511,0.662,0.905
412,166,62771.675,5293.758,43572,65535,1379.398,858.295,1379.420,858.233,51.142,1372,851,15,15,15.940,13.259,59.612,0.798,65499,-2.242,4.152,100,1.202,0.832,0.883
413,272,57567.026,10179.628,31726,65535,345.357,864.346,345.550,864.368,74.076,332,852,26,24,33.664,10.288,42.016,0.623,63620,-1.095,-0.120,100,3.272,0.306,0.949
414,316,57563.598,8162.691,33134,65535,1674.396,864.367,1674.525,864.484,68.661,1664,852,22,23,21.575,18.648,53.684,0.842,60087,-1.092,0.300,100,1.157,0.864,0.938
415,35,48262.743,10523.774,32987,64771,1044.843,857.271,1045.069,857.386,21.158,1041,854,7,7,6.796,6.557,19.154,0.983,47358,0.158,-1.401,100,1.036,0.965,0.921
416,179,58744.436,8008.885,36295,65535,835.735,862.885,835.805,863.010,48.928,827,856,17,13,17.305,13.170,19.009,0.940,62284,-1.121,0.034,100,1.314,0.761,0.968
417,274,60067.401,8649.873,31431,65535,314.734,863.420,314.889,863.543,71.793,299,857,31,12,32.166,10.846,4.555,0.668,65203,-1.575,1.270,100,2.966,0.337,0.930
418,161,62056.391,4884.662,45405,65535,805.562,862.326,805.612,862.312,46.957,796,857,18,11,17.612,11.639,6.003,0.918,64473,-1.701,2.148,100,1.513,0.661,0.967
419,322,54310.627,11591.442,26121,65535,2121.947,875.488,2122.020,875.731,64.747,2110,866,22,19,22.447,18.265,21.755,0.965,58691,-0.873,-0.564,100,1.229,0.814,0.971
420,178,62489.584,5032.083,42047,65535,694.534,876.961,694.566,877.066,49.656,686,870,17,14,18.890,11.998,22.702,0.907,65057,-2.174,4.306,100,1.575,0.635,0.962
421,132,62560.235,5475.458,41678,65535,1964.742,880.189,1964.776,880.289,41.375,1957,874,14,13,13.672,12.293,38.033,0.969,65377,-2.239,4.410,100,1.112,0.899,0.943
422,158,55686.525,11273.168,31501,65535,2243.329,881.696,2243.448,881.837,44.857,2237,874,13,15,15.295,13.153,103.254,0.987,60701,-0.763,-0.911,100,1.163,0.860,0.984
423,309,51258.498,9309.842,32522,65471,1933.471,886.228,1933.790,886.025,65.930,1924,875,19,22,25.373,15.506,56.663,0.893,51962,-0.205,-1.145,100,1.636,0.611,0.966
424,562,42952.559,11957.182,25092,65524,1831.253,893.288,1831.525,893.148,87.398,1815,882,32,23,32.467,22.039,14.732,0.925,41373,0.297,-1.217,100,1.473,0.679,0.977
425,424,60285.658,6273.300,37302,65535,755.120,895.186,755.125,895.224,77.921,740,885,29,19,30.255,17.844,19.876,0.878,63144,-1.473,1.452,100,1.696,0.590,0.984
426,196,53621.209,7322.482,35861,65138,1958.551,894.270,1958.555,894.259,51.920,1949,887,19,14,20.149,12.386,23.843,0.914,54216,-0.465,-0.569,100,1.627,0.615,0.970
427,270,50279.841,9347.071,30067,65433,859.270,897.700,859.159,897.717,61.368,848,889,22,17,23.592,14.572,29.284,0.901,51785,-0.382,-0.884,100,1.619,0.618,0.966
428,477,50340.252,9635.650,28886,65535,1004.077,901.668,1004.102,901.781,79.446,991,890,26,23,28.398,21.386,33.774,0.950,50851,-0.240,-0.951,100,1.328,0.753,0.979
429,246,62739.374,6048.947,39753,65535,1630.037,899.374,1630.162,899.458,57.228,1621,890,18,18,20.828,15.039,43.326,0.944,65535,-2.401,4.784,100,1.385,0.722,0.967
430,465,53481.269,9229.745,33617,65535,248.100,902.790,248.146,902.684,77.993,234,892,28,21,28.287,20.931,11.204,0.961,53857,-0.243,-1.180,100,1.351,0.740,0.983
431,548,51347.445,11285.284,28798,65535,1153.237,906.102,1152.982,906.159,84.728,1140,893,27,26,29.760,23.445,38.121,0.959,53758,-0.387,-1.202,100,1.269,0.788,0.973
432,549,46287.015,10816.742,25525,65535,1719.886,906.668,1720.193,906.593,86.839,1705,893,28,26,27.315,25.591,143.528,0.915,46465,-0.027,-1.205,100,1.067,0.937,0.951
433,502,52221.056,9449.357,29282,65535,441.070,906.177,441.266,906.332,80.637,428,894,26,24,28.404,22.502,36.601,0.970,53415,-0.349,-0.995,100,1.262,0.792,0.981
434,374,50963.639,10443.089,27156,65535,183.762,906.324,183.912,906.757,69.373,171,896,24,20,23.570,20.203,12.768,0.977,51735,-0.310,-0.989,100,1.167,0.857,0.975
