 ,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Median,Skew,Kurt,%Area,AR,Round,Solidity
292,219,55973.027,9334.167,32571,65535,888.071,750.313,887.998,750.163,54.459,878,744,20,14,20.021,13.927,176.272,0.928,59871,-0.894,-0.418,100,1.438,0.696,0.969
293,236,59145.623,6794.184,37776,65535,789.199,760.394,789.301,760.430,55.082,781,751,16,18,18.959,15.849,61.638,0.977,62044,-1.188,0.482,100,1.196,0.836,0.983
294,584,37185.764,7794.668,23911,61182,1186.748,766.846,1186.808,766.518,90.079,1171,753,30,27,33.994,21.873,35.142,0.904,35390,0.766,-0.145,100,1.554,0.643,0.968
295,543,43047.252,9508.656,25646,65319,1295.719,767.439,1295.960,767.826,84.592,1281,754,29,26,28.462,24.291,19.318,0.954,41770,0.422,-0.791,100,1.172,0.853,0.977
296,101,55888.218,9934.498,30373,65535,440.609,766.609,440.736,766.560,42.898,435,757,10,18,18.870,6.815,68.078,0.690,59316,-0.849,-0.472,100,2.769,0.361,0.931
297,441,40549.195,8387.771,27051,63825,1207.455,774.988,1207.591,774.739,78.081,1194,763,26,23,29.049,19.329,38.441,0.909,39138,0.615,-0.232,100,1.503,0.665,0.972
298,276,60784.721,6604.649,35963,65535,1780.855,772.714,1780.936,772.696,61.125,1772,763,17,19,20.098,17.485,77.529,0.928,64130,-1.654,1.904,100,1.149,0.870,0.963
299,155,60346.703,6409.396,40126,65535,44.990,771.997,45.040,772.074,45.303,37,766,16,12,16.887,11.686,16.409,0.949,63399,-1.454,1.184,100,1.445,0.692,0.969
300,538,37042.894,8324.106,24351,61500,1096.768,781.489,1096.930,781.452,84.933,1081,770,30,23,31.295,21.889,20.969,0.937,35455,0.621,-0.499,100,1.430,0.699,0.977
301,490,32086.931,7087.283,22733,58443,1729.094,782.716,1729.076,782.814,80.922,1715,771,28,23,29.523,21.132,29.976,0.940,29578,1.194,0.946,100,1.397,0.716,0.978
302,397,50065.413,10988.313,29048,65535,56.727,788.817,56.871,788.907,72.331,44,779,25,20,26.178,19.309,23.046,0.954,51146,-0.214,-1.197,100,1.356,0.738,0.981
303,572,50319.344,10374.439,28511,65535,614.089,792.084,614.085,792.467,86.671,599,779,29,26,30.633,23.775,26.860,0.957,51603,-0.297,-1.069,100,1.288,0.776,0.973
304,300,54150.333,9173.828,31607,65535,1347.730,791.313,1347.553,791.383,65.358,1334,783,25,17,24.031,15.895,179.181,0.883,55822,-0.582,-0.731,100,1.512,0.661,0.952
305,317,45867.685,9657.653,27101,65393,970.639,794.951,970.822,794.842,66.811,958,786,24,18,25.862,15.607,25.917,0.892,44571,0.264,-0.953,100,1.657,0.603,0.965
306,248,59324.335,6068.698,39741,65535,761.919,794.617,761.879,794.751,58.242,752,787,20,16,21.540,14.660,27.708,0.919,60882,-1.128,0.666,100,1.469,0.681,0.974
307,193,37755.036,8518.505,25092,61450,1956.396,794.972,1955.688,795.224,54.344,1945,789,22,12,22.456,10.943,18.608,0.821,35332,0.895,-0.071,100,2.052,0.487,0.970
308,289,56630.142,7319.147,32052,65528,731.220,798.510,731.386,798.604,64.551,718,791,26,15,25.746,14.292,12.300,0.872,58452,-0.938,0.282,100,1.801,0.555,0.962
309,91,54818.033,10620.928,29102,65535,416.511,802.973,416.603,803.114,39.148,412,795,9,16,16.946,6.837,68.749,0.746,57939,-0.819,-0.559,100,2.479,0.403,0.929
310,143,60466.706,5302.970,40689,65535,772.787,801.780,772.697,801.795,46.133,763,795,18,13,17.806,10.225,27.499,0.844,62298,-1.309,1.322,100,1.741,0.574,0.944
311,89,44830.258,8646.556,26919,59585,2075.961,800.410,2076.034,800.549,36.465,2069,795,13,11,14.955,7.577,32.137,0.841,45716,-0.409,-0.777,100,1.974,0.507,0.937
312,506,49718.684,10998.814,27432,65535,484.231,808.267,484.485,808.444,81.548,471,796,26,25,29.153,22.099,41.512,0.956,51642,-0.336,-1.123,100,1.319,0.758,0.978
313,133,47970.489,10528.214,25972,65462,4.673,806.365,4.770,806.369,42.689,0,799,10,15,15.736,10.762,88.066,0.917,49117,-0.378,-0.752,100,1.462,0.684,0.996
314,219,57498.315,7416.660,36992,65535,1647.345,808.523,1647.287,808.527,55.295,1637,801,20,15,21.058,13.242,157.263,0.900,59902,-0.841,-0.302,100,1.590,0.629,0.958
315,294,56525.847,7602.595,33779,65535,775.745,815.779,775.779,815.815,63.026,765,806,21,18,22.147,16.902,16.858,0.930,58494,-0.801,-0.151,100,1.310,0.763,0.961
316,265,55074.736,7964.672,33640,65527,831.304,818.142,831.174,818.272,59.584,821,810,21,17,22.311,15.123,27.403,0.938,56665,-0.563,-0.691,100,1.475,0.678,0.972
317,164,59759.866,6012.621,41189,65535,905.780,816.927,905.834,817.070,47.098,897,811,17,12,17.502,11.931,179.820,0.929,62018,-1.232,0.781,100,1.467,0.682,0.965
318,538,32556.249,5770.025,21741,51575,1969.333,825.985,1969.174,826.151,87.579,1954,813,30,26,34.291,19.976,32.047,0.881,31754,0.661,0.127,100,1.717,0.583,0.972
319,84,57796.988,9207.485,33899,65535,187.500,818.655,187.510,818.769,33.245,181,814,12,10,11.783,9.077,155.415,0.955,61826,-0.996,-0.282,100,1.298,0.770,0.944
320,93,52656.688,11208.491,28773,65488,402.833,820.145,402.977,820.235,40.429,395,814,15,12,17.731,6.678,37.579,0.715,54524,-0.599,-0.858,100,2.655,0.377,0.954
321,171,59648.292,6444.760,34366,65535,8.050,828.664,8.007,828.864,48.113,0,821,15,15,17.813,12.223,44.828,0.928,62412,-1.306,1.205,100,1.457,0.686,0.966
322,694,36525.605,8013.048,23932,63590,1707.058,834.980,1706.981,834.448,96.961,1690,821,33,28,35.206,25.099,26.322,0.928,35069,0.882,0.453,100,1.403,0.713,0.971
323,171,59696.807,6692.288,40729,65535,900.646,828.611,900.730,828.593,49.038,892,822,18,13,17.553,12.404,11.481,0.894,62516,-1.220,0.503,100,1.415,0.707,0.937
324,279,47515.566,12309.473,25941,65531,609.077,833.790,608.636,833.608,60.102,599,825,21,18,21.321,16.661,26.524,0.971,47398,-0.039,-1.406,100,1.280,0.781,0.976
325,365,49186.956,10480.995,26320,65518,503.790,835.705,503.799,835.933,70.466,491,826,25,19,26.569,17.492,18.683,0.924,49825,-0.348,-0.899,100,1.519,0.658,0.973
326,317,54752.199,9829.221,30981,65535,862.544,836.216,862.468,836.465,66.319,850,827,24,18,25.535,15.806,27.892,0.906,57708,-0.816,-0.535,100,1.616,0.619,0.971
327,211,54301.754,10590.161,30336,65535,717.642,835.998,717.644,836.204,52.581,708,829,19,14,18.791,14.297,12.988,0.959,57213,-0.752,-0.712,100,1.314,0.761,0.968
328,409,38919.262,8365.969,24876,62763,1482.397,838.502,1482.062,838.478,75.229,1468,829,28,19,29.070,17.914,17.551,0.908,37266,0.679,-0.212,100,1.623,0.616,0.973
329,155,54156.471,10962.896,32475,65535,1527.106,838.771,1527.036,838.989,52.647,1518,830,18,17,23.100,8.543,39.784,0.703,56895,-0.438,-1.331,100,2.704,0.370,0.945
330,449,49260.606,10289.613,26924,65519,580.714,843.941,580.862,843.665,76.429,568,832,25,24,26.503,21.570,34.542,0.966,49751,-0.237,-0.988,100,1.229,0.814,0.971
331,66,55689.197,7737.517,33867,64808,1137.197,836.394,1137.278,836.488,28.934,1132,832,10,9,10.338,8.129,35.529,0.991,57818,-1.013,0.416,100,1.272,0.786,0.950
332,329,40087.967,8151.887,27475,61734,1377.807,843.302,1378.042,843.391,65.918,1366,833,23,20,23.423,17.884,34.517,0.951,38553,0.815,0.005,100,1.310,0.764,0.971
333,288,37106.062,7671.256,24062,63908,1759.972,841.337,1760.059,841.564,63.137,1748,834,24,15,24.533,14.947,9.109,0.908,35976,0.704,0.222,100,1.641,0.609,0.985
334,533,45907.803,11890.792,26766,65535,72.106,849.545,71.753,849.448,83.334,58,837,28,25,29.381,23.098,30.271,0.964,44158,0.209,-1.295,100,1.272,0.786,0.982
335,456,47096.888,10434.410,28050,65406,695.055,849.893,695.217,850.045,76.980,682,838,26,23,26.181,22.176,13.633,0.967,46740,0.057,-1.146,100,1.181,0.847,0.980
336,99,59686.576,8537.271,32914,65535,486.126,845.813,486.218,845.986,36.507,479,841,14,9,13.595,9.272,7.167,0.933,64326,-1.493,1.096,100,1.466,0.682,0.966
337,130,56731.731,8728.768,34676,65529,1810.315,848.977,1810.442,849.085,42.723,1802,843,15,11,15.809,10.470,19.706,0.895,59759,-1.111,0.118,100,1.510,0.662,0.959
338,200,59992.040,6445.954,37708,65535,805.125,851.505,805.136,851.484,52.918,795,845,20,13,20.567,12.381,8.461,0.897,62315,-1.317,1.067,100,1.661,0.602,0.952
339,635,36333.326,7442.285,24695,62901,1567.152,861.530,1567.281,861.602,94.225,1550,848,34,27,36.193,22.339,28.144,0.899,34618,1.140,1.058,100,1.620,0.617,0.970
340,223,61000.709,6519.792,40945,65535,1054.303,859.177,1054.341,859.160,60.010,1048,849,14,23,23.054,12.316,77.412,0.778,64819,-1.377,0.629,100,1.872,0.534,0.927
341,553,40883.257,9355.789,26574,65535,1231.760,861.948,1232.328,862.186,85.527,1217,849,29,25,29.595,23.791,19.528,0.950,38311,0.990,0.218,100,1.244,0.804,0.972
342,223,57176.897,7814.199,37469,65535,1398.419,855.643,1398.455,855.723,55.319,1387,849,21,14,20.504,13.847,8.980,0.916,59924,-0.697,-0.811,100,1.481,0.675,0.961
343,227,50799.797,10038.805,27880,65534,877.822,857.672,877.952,857.632,54.830,868,850,19,15,20.346,14.206,22.111,0.949,52672,-0.397,-0.994,100,1.432,0.698,0.978
344,161,59072.596,8889.580,32370,65535,267.059,858.941,267.093,859.089,50.407,258,851,17,16,20.775,9.867,133.144,0.796,63759,-1.338,0.557,100,2.105,0.475,0.947
345,123,60111.065,8205.905,34910,65535,993.801,856.606,993.785,856.767,40.158,986,851,14,11,14.156,11.063,23.087,0.958,64753,-1.592,1.364,100,1.279,0.782,0.965
346,220,57579.682,10202.963,28939,65535,342.059,863.750,342.197,863.825,69.518,329,852,25,23,32.355,8.657,44.812,0.572,62759,-1.184,0.192,100,3.737,0.268,0.921
347,51,61227.059,5749.480,43976,65535,927.343,859.206,927.394,859.299,27.340,923,854,7,10,10.282,6.315,85.474,0.857,63744,-1.673,2.109,100,1.628,0.614,0.919
348,173,62632.260,4705.570,41446,65535,1373.662,862.714,1373.636,862.644,52.781,1367,854,14,18,19.212,11.465,110.208,0.780,65109,-2.146,4.829,100,1.676,0.597,0.883
349,167,57349.772,10345.786,29572,65535,315.686,863.254,315.856,863.410,50.890,305,858,21,10,21.200,10.030,177.540,0.810,63231,-1.054,-0.248,100,2.114,0.473,0.963
350,179,58240.017,7536.656,36053,65535,805.031,863.802,804.991,863.766,49.112,796,858,18,12,18.327,12.436,11.696,0.933,60533,-1.053,0.127,100,1.474,0.679,0.975
351,335,45369.200,10282.739,28395,65424,7.933,870.584,7.813,870.865,68.123,0,859,18,24,23.952,17.808,71.353,0.907,43089,0.336,-1.037,100,1.345,0.743,0.996
352,234,57850.568,7158.594,37176,65535,2120.590,872.791,2120.720,872.990,54.932,2111,865,19,16,19.630,15.177,22.690,0.974,59858,-0.894,-0.169,100,1.293,0.773,0.973
353,197,58955.365,9120.023,31400,65535,1962.449,878.129,1962.549,878.329,50.971,1953,871,18,14,18.409,13.625,15.226,0.953,64094,-1.353,0.776,100,1.351,0.740,0.975
354,126,54904.667,9264.176,30384,65529,692.659,878.492,692.746,878.616,41.537,685,873,15,11,16.159,9.928,22.592,0.918,57416,-0.818,-0.328,100,1.628,0.614,0.969
355,212,39494.226,7814.883,25337,60581,1932.887,884.580,1933.220,884.462,54.785,1924,876,18,17,21.371,12.631,44.851,0.888,37993,0.485,-0.547,100,1.692,0.591,0.961
356,596,31301.445,6161.905,21600,53067,1830.773,891.352,1830.878,891.328,90.079,1814,879,33,25,32.611,23.270,13.016,0.923,29981,1.116,1.030,100,1.401,0.714,0.963
357,229,39584.323,6846.550,27874,56404,1957.059,892.517,1956.901,892.200,56.370,1947,885,20,15,21.351,13.656,19.510,0.906,38978,0.370,-0.579,100,1.563,0.640,0.966
358,398,52527.457,9782.963,30828,65535,753.960,895.832,753.980,895.817,74.700,740,886,27,19,28.938,17.511,21.746,0.896,54116,-0.424,-1.017,100,1.653,0.605,0.979
359,326,43632.411,10017.357,26597,64772,858.178,898.150,857.970,897.957,66.545,847,889,23,19,25.013,16.595,30.128,0.925,42858,0.182,-0.982,100,1.507,0.663,0.975
360,222,62026.491,6251.199,35855,65535,1629.063,898.077,1629.185,898.214,54.479,1620,890,18,16,20.000,14.133,35.124,0.940,64911,-2.290,4.696,100,1.415,0.707,0.961
361,484,45595.752,9276.324,28366,64533,1001.981,902.789,1002.087,902.732,79.727,988,891,27,24,28.300,21.776,31.225,0.957,45829,-0.018,-1.006,100,1.300,0.769,0.971
362,518,45654.208,10815.565,25056,65421,74.880,903.961,75.432,903.888,81.741,61,892,27,24,28.012,23.545,24.290,0.974,45095,0.163,-1.080,100,1.190,0.841,0.978
363,518,33177.575,6808.441,22935,62209,1719.268,905.116,1719.261,905.284,83.562,1705,892,28,25,27.610,23.888,149.233,0.932,31466,1.311,1.844,100,1.156,0.865,0.964
364,435,51437.995,10750.349,26767,65535,245.307,903.185,245.340,903.663,76.017,231,893,28,20,27.698,19.996,11.416,0.946,53011,-0.378,-1.046,100,1.385,0.722,0.970
365,533,45291.139,11280.300,26068,65535,438.667,905.804,438.908,906.058,83.539,425,893,27,26,29.745,22.815,38.423,0.960,45004,0.196,-1.089,100,1.304,0.767,0.971
366,599,41613.987,10253.566,27131,65535,1150.775,906.817,1150.709,906.899,88.218,1136,894,29,26,30.931,24.657,30.865,0.967,38760,0.731,-0.554,100,1.254,0.797,0.980
367,210,59825.814,8874.429,31027,65535,1609.262,905.129,1609.428,905.292,52.727,1600,896,17,17,18.193,14.697,39.058,0.949,65377,-1.523,1.194,100,1.238,0.808,0.961
368,207,51154.396,9503.194,28541,65353,180.824,906.167,180.872,906.282,52.010,172,898,17,16,17.409,15.139,178.673,0.962,52307,-0.370,-0.866,100,1.150,0.870,0.961
369,238,55408.534,8019.724,36086,65389,1644.693,905.870,1644.740,906.067,56.357,1634,898,20,16,20.110,15.068,159.546,0.942,57852,-0.688,-0.755,100,1.335,0.749,0.967
370,185,54997.184,8162.262,37120,65532,814.111,906.814,814.080,906.851,50.502,805,899,17,15,19.145,12.303,33.012,0.911,57223,-0.535,-0.935,100,1.556,0.643,0.964
371,596,40135.312,8286.245,27327,65455,1252.628,913.614,1252.365,913.745,94.789,1235,900,35,27,38.974,19.471,32.343,0.834,38229,1.061,0.670,100,2.002,0.500,0.969
372,220,55187.368,8841.349,31629,65496,693.682,908.305,693.763,908.463,53.945,684,901,19,15,19.990,14.012,25.448,0.950,57894,-0.828,-0.414,100,1.427,0.701,0.973
373,533,36952.976,9018.385,24403,63371,1205.350,914.260,1204.933,914.484,83.773,1190,902,29,24,29.576,22.946,18.884,0.954,34754,0.849,-0.147,100,1.289,0.776,0.982
374,98,57599.265,9306.005,31735,65535,1084.612,909.337,1084.634,909.498,35.634,1078,904,12,11,12.469,10.007,40.791,0.970,62553,-1.174,0.258,100,1.246,0.803,0.947
375,171,56867.135,8051.915,36940,65535,464.371,912.260,464.316,912.410,48.294,455,905,17,14,18.235,11.940,32.470,0.921,59320,-0.859,-0.494,100,1.527,0.655,0.969
376,199,45080.296,11138.874,27376,64759,946.329,916.807,946.253,916.792,50.681,938,909,16,15,16.700,15.172,144.702,0.974,42804,0.240,-1.265,100,1.101,0.908,0.978
377,272,45488.688,9651.142,28511,65177,1076.610,924.276,1076.975,924.148,60.727,1066,915,20,18,22.195,15.604,34.331,0.927,44412,0.277,-0.938,100,1.422,0.703,0.963
378,348,36169.049,6346.452,26486,59011,1635.451,927.319,1635.713,927.327,70.778,1621,918,28,18,27.403,16.169,13.752,0.873,34867,0.971,0.592,100,1.695,0.590,0.965
379,234,57857.333,8501.569,33040,65535,1533.671,927.252,1533.947,927.343,56.552,1524,919,19,17,20.575,14.480,31.714,0.919,61471,-1.022,-0.047,100,1.421,0.704,0.981
380,88,59669.034,7597.732,36024,65535,522.591,930.398,522.634,930.409,35.069,517,926,12,10,13.183,8.499,29.937,0.899,63035,-1.334,0.756,100,1.551,0.645,0.978
381,200,55699.620,10292.441,31422,65535,131.350,936.045,131.577,936.100,53.285,121,930,20,12,21.106,12.065,5.333,0.885,59776,-0.790,-0.676,100,1.749,0.572,0.971
382,141,55853.716,11088.361,28056,65535,1728.365,941.550,1728.497,941.728,43.196,1721,935,15,13,16.359,10.974,33.999,0.950,61150,-0.949,-0.421,100,1.491,0.671,0.956
383,444,48357.007,9934.555,29220,65535,990.119,949.070,990.014,949.313,76.793,978,937,24,24,25.519,22.152,36.388,0.946,47868,0.047,-1.127,100,1.152,0.868,0.962
384,272,45051.386,10610.203,28461,65249,1015.272,946.154,1015.719,945.982,59.965,1005,937,20,19,21.386,16.193,37.341,0.951,43110,0.294,-1.199,100,1.321,0.757,0.961
385,464,49566.588,10361.852,28480,65489,545.248,950.162,545.024,950.248,77.855,532,938,26,24,27.955,21.134,33.400,0.962,50967,-0.245,-1.154,100,1.323,0.756,0.979
386,169,62612.041,6123.137,38090,65535,797.713,947.145,797.741,947.255,48.418,789,941,18,12,18.561,11.593,12.200,0.906,65535,-2.457,5.365,100,1.601,0.625,0.966
387,328,59665.799,6785.709,34578,65535,629.796,952.890,629.969,952.920,68.834,617,944,26,18,27.745,15.052,23.563,0.870,62687,-1.273,0.923,100,1.843,0.543,0.970
388,337,51715.344,10232.515,29114,65467,463.052,953.993,463.166,953.930,66.255,451,945,23,18,23.335,18.388,10.423,0.965,53449,-0.409,-1.079,100,1.269,0.788,0.975
389,331,56271.810,8428.871,33132,65535,688.500,955.648,688.625,955.736,65.780,677,945,22,20,23.014,18.312,30.296,0.961,58108,-0.737,-0.540,100,1.257,0.796,0.975
390,309,59882.188,5547.856,38377,65535,1653.309,956.487,1653.426,956.605,66.106,1641,947,24,18,23.401,16.812,172.553,0.889,61753,-1.231,1.174,100,1.392,0.718,0.936
391,398,50759.678,12738.300,25696,65535,169.241,958.503,169.261,958.676,73.387,157,948,25,21,27.398,18.496,26.144,0.929,54312,-0.433,-1.240,100,1.481,0.675,0.974
392,460,44942.054,10297.458,24237,64750,205.830,963.152,205.976,962.904,77.770,192,952,27,22,28.167,20.793,25.233,0.956,44822,0.030,-0.945,100,1.355,0.738,0.981
393,118,49982.610,9310.495,29812,64622,1769.576,957.754,1769.504,957.958,40.163,1762,952,15,11,15.489,9.700,19.458,0.919,52431,-0.386,-1.017,100,1.597,0.626,0.952
394,405,49204.528,9930.762,29150,65094,371.233,968.093,371.247,968.190,75.548,358,957,26,22,29.431,17.521,36.137,0.892,49338,-0.097,-1.183,100,1.680,0.595,0.981
395,181,62202.414,5305.191,43258,65535,84.909,964.909,84.979,965.008,49.064,76,958,16,15,17.336,13.294,139.660,0.945,64845,-1.919,2.929,100,1.304,0.767,0.968
396,360,51311.617,11108.478,27504,65535,430.900,968.156,430.878,968.402,70.134,419,958,24,21,26.588,17.239,33.036,0.920,52749,-0.460,-0.976,100,1.542,0.648,0.968
397,282,48302.369,9563.745,26975,65534,2180.050,966.121,2180.300,965.972,64.735,2168,958,23,17,22.573,15.906,8.312,0.846,47545,0.153,-0.852,100,1.419,0.705,0.934
398,231,54214.952,12176.062,26975,65535,796.357,966.561,796.190,966.622,55.424,786,959,20,15,20.323,14.473,3.177,0.945,59273,-0.826,-0.765,100,1.404,0.712,0.973
399,534,41733.790,10115.750,26563,65458,1045.135,973.680,1044.905,973.561,83.931,1031,961,26,26,28.147,24.155,47.912,0.953,39677,0.504,-0.768,100,1.165,0.858,0.972
400,392,40267.487,9819.834,27160,65527,1231.089,971.513,1230.561,972.084,72.905,1218,962,26,19,27.154,18.380,15.029,0.927,38161,0.928,-0.022,100,1.477,0.677,0.974
401,145,36683.014,6797.433,25548,54967,1855.341,968.252,1855.359,968.183,43.695,1847,963,16,11,16.221,11.381,1.392,0.954,35540,0.779,0.262,100,1.425,0.702,0.980
402,148,56348.203,8501.740,33223,65519,2048.716,969.993,2048.620,970.219,43.868,2041,964,15,13,15.533,12.132,6.151,0.966,59231,-0.918,-0.195,100,1.280,0.781,0.961
403,297,42902.057,9682.826,25737,64363,1724.793,979.224,1724.748,979.380,62.999,1713,971,23,17,22.843,16.555,0.024,0.940,42657,0.317,-0.903,100,1.380,0.725,0.969
404,150,52886.307,9720.012,32270,65487,441.620,978.633,441.709,978.714,45.381,433,973,17,12,17.257,11.067,19.507,0.915,54974,-0.435,-1.062,100,1.559,0.641,0.974
405,197,53986.949,7670.467,32654,65435,1181.282,979.312,1181.159,979.491,52.707,1171,973,20,13,20.835,12.039,15.269,0.891,55224,-0.560,-0.377,100,1.731,0.578,0.963
406,572,36796.684,7660.524,24835,64205,1538.068,984.079,1538.231,984.327,88.387,1521,973,32,24,31.417,23.182,6.953,0.920,35453,0.869,0.361,100,1.355,0.738,0.969
407,302,41905.093,11034.239,26595,65323,1113.040,982.623,1113.293,982.336,62.853,1102,974,22,17,22.173,17.342,14.248,0.961,39787,0.435,-0.993,100,1.279,0.782,0.976
408,66,61366.545,5877.834,41920,65535,1143.333,978.864,1143.344,978.915,29.122,1139,974,9,10,10.860,7.738,128.596,0.978,64313,-1.496,1.341,100,1.403,0.713,1.000
409,235,52303.821,9585.702,29721,65535,2036.338,981.747,2037.131,981.700,61.609,2023,974,25,14,25.007,11.965,10.638,0.778,51958,-0.215,-0.864,100,2.090,0.478,0.942
410,168,51289.238,9446.739,31811,65501,1013.357,985.357,1013.456,985.580,47.073,1005,978,16,15,16.432,13.018,33.072,0.953,51502,-0.211,-1.166,100,1.262,0.792,0.968
411,104,56530.490,8725.580,31989,65529,856.596,984.548,856.642,984.695,36.550,850,979,12,11,12.537,10.562,31.396,0.978,59147,-1.025,0.103,100,1.187,0.842,0.959
412,554,39287.141,8359.402,25863,62587,1435.933,991.596,1436.089,991.526,88.956,1418,980,34,23,34.587,20.394,18.921,0.880,37638,0.633,-0.458,100,1.696,0.590,0.963
413,278,58774.460,8640.132,35703,65535,631.237,990.119,631.124,990.284,62.678,620,982,23,16,23.862,14.833,20.284,0.889,63658,-1.099,-0.214,100,1.609,0.622,0.981
414,120,60814.508,8086.993,32766,65535,609.508,991.592,609.617,991.723,40.966,603,984,12,14,15.094,10.123,54.431,0.899,65050,-1.924,2.705,100,1.491,0.671,0.949
415,235,60740.149,7139.713,34705,65535,433.649,991.951,433.840,992.078,60.309,421,986,24,13,24.284,12.321,1.523,0.812,64562,-1.781,2.424,100,1.971,0.507,0.948
416,642,34087.330,7805.256,23599,64149,1907.916,999.469,1907.642,999.390,93.828,1891,986,34,25,34.673,23.575,19.148,0.916,32750,1.047,1.008,100,1.471,0.680,0.989
417,101,59189.535,8538.785,34047,65535,694.797,992.817,694.841,992.955,36.521,688,988,13,10,13.438,9.570,7.150,0.952,63513,-1.309,0.626,100,1.404,0.712,0.962
418,131,60724.939,7181.231,37367,65535,726.737,999.561,726.801,999.669,46.632,717,995,19,9,20.343,8.199,13.825,0.757,64721,-1.623,1.650,100,2.481,0.403,0.967
419,153,52233.778,8488.052,34245,65254,1700.775,1002.618,1700.522,1002.720,44.913,1695,995,12,15,15.901,12.251,68.263,0.953,53060,-0.244,-1.048,100,1.298,0.771,0.994
420,176,61057.210,7731.770,31651,65535,1688.824,1005.119,1688.982,1005.253,49.457,1682,996,13,18,18.432,12.158,86.739,0.904,65516,-1.863,2.605,100,1.516,0.660,0.936
421,282,53173.979,10767.682,30082,65535,623.429,1005.972,623.757,1005.686,63.052,612,998,23,16,23.025,15.594,19.741,0.891,55690,-0.394,-1.240,100,1.476,0.677,0.969
422,305,58718.334,6375.883,37533,65535,664.172,1006.526,664.187,1006.624,63.784,652,998,23,17,23.523,16.509,19.844,0.942,60138,-1.127,0.851,100,1.425,0.702,0.970
423,394,51199.635,9388.655,32300,65535,894.896,1012.076,895.028,1011.964,71.621,883,1001,23,22,25.115,19.974,34.855,0.965,51513,-0.206,-1.154,100,1.257,0.795,0.976
424,307,56118.733,8574.408,33632,65535,640.148,1011.692,640.001,1011.766,65.244,628,1002,23,19,24.309,16.080,31.305,0.906,58425,-0.800,-0.374,100,1.512,0.661,0.958
425,173,60319.243,7523.086,36006,65535,1823.384,1011.153,1823.493,1011.244,55.447,1812,1003,21,15,23.288,9.459,27.526,0.707,64584,-1.481,1.135,100,2.462,0.406,0.933
426,524,35708.468,8579.249,22848,63754,1576.237,1015.135,1576.498,1015.318,85.585,1560,1004,32,22,33.063,20.179,18.270,0.899,34082,0.826,0.127,100,1.639,0.610,0.977
427,141,51767.227,9841.647,30648,65531,179.238,1013.039,179.136,1013.151,43.733,171,1008,16,11,16.367,10.969,2.445,0.926,52733,-0.406,-0.951,100,1.492,0.670,0.959
428,286,41311.780,7158.796,27921,61978,1498.972,1017.448,1498.876,1017.652,62.505,1487,1010,23,16,23.103,15.762,8.827,0.920,39953,0.751,0.028,100,1.466,0.682,0.976
429,140,48220.943,10486.246,28394,65319,1283.800,1019.807,1283.883,1020.140,43.351,1276,1013,15,13,16.582,10.750,34.823,0.936,47915,0.097,-1.264,100,1.543,0.648,0.966
430,215,58084.144,8312.172,33482,65535,963.002,1024.974,963.045,1025.156,54.136,953,1018,20,14,20.740,13.199,19.286,0.922,61301,-1.186,0.416,100,1.571,0.636,0.968
431,425,48580.765,11349.839,26075,65448,788.721,1033.029,788.902,1033.084,76.159,777,1020,23,26,28.766,18.811,52.404,0.921,50070,-0.254,-1.091,100,1.529,0.654,0.970
432,122,36545.787,7007.779,26612,60327,2182.311,1025.787,2182.542,1025.959,39.935,2175,1020,14,11,14.200,10.939,13.199,0.961,34724,1.137,0.954,100,1.298,0.770,0.957
433,154,37709.240,6733.667,26948,55604,1998.877,1029.955,1998.798,1030.176,45.571,1991,1022,15,15,16.623,11.796,48.620,0.932,36578,0.581,-0.532,100,1.409,0.710,0.948
434,342,33337.553,6037.576,23137,53863,1947.146,1035.629,1947.272,1035.789,67.129,1937,1024,20,23,24.149,18.032,58.812,0.954,32383,0.625,-0.156,100,1.339,0.747,0.967
435,238,56108.891,8616.488,32662,65535,571.479,1033.176,571.609,1033.237,56.233,562,1025,19,16,20.527,14.762,26.788,0.946,59246,-0.925,-0.135,100,1.391,0.719,0.975
436,283,57154.488,7800.997,34783,65535,721.362,1034.221,721.270,1034.359,61.026,710,1026,22,16,22.347,16.124,5.201,0.955,59974,-0.933,-0.144,100,1.386,0.722,0.976
437,306,54509.918,9386.048,34417,65535,591.938,1036.601,591.726,1036.655,62.551,582,1027,20,19,20.894,18.647,30.728,0.983,57053,-0.512,-1.086,100,1.120,0.892,0.976
438,294,48252.061,11407.026,24783,65113,232.959,1038.422,232.869,1038.320,62.580,222,1030,22,17,23.388,16.005,22.942,0.943,49441,-0.331,-0.989,100,1.461,0.684,0.985
439,136,59786.360,8509.895,34243,65535,1065.000,1038.882,1065.046,1039.070,42.708,1057,1034,16,10,16.463,10.518,4.030E-14,0.937,64713,-1.497,0.988,100,1.565,0.639,0.986
440,266,37751.556,6843.560,26748,62818,2023.891,1044.936,2023.828,1045.060,59.002,2014,1036,19,19,20.550,16.481,43.025,0.960,36100,1.170,1.242,100,1.247,0.802,0.971
441,351,52053.499,9028.159,32634,65535,1337.150,1045.155,1336.949,1045.020,69.468,1324,1037,26,17,25.849,17.289,10.372,0.914,51394,0.018,-1.245,100,1.495,0.669,0.968
