 ,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Median,Skew,Kurt,%Area,AR,Round,Solidity
287,45,59657.978,8175.688,36658,65535,620.144,733.722,620.180,733.852,26.671,614,731,11,6,11.099,5.162,6.705,0.795,64304,-1.300,0.444,100,2.150,0.465,0.874
288,293,58891.536,7536.427,37402,65535,1110.732,741.108,1110.885,741.192,67.640,1096,734,28,14,28.237,13.212,7.182,0.805,61653,-1.283,0.655,100,2.137,0.468,0.954
289,134,58484.881,10496.445,27698,65535,1687.269,740.709,1687.307,740.921,43.443,1679,735,16,11,17.347,9.835,18.710,0.892,64723,-1.516,1.166,100,1.764,0.567,0.968
290,444,36151.083,7731.925,22287,60581,1637.034,746.917,1636.841,746.919,81.128,1622,736,30,22,33.001,17.130,27.467,0.848,35512,0.530,-0.014,100,1.926,0.519,0.969
291,33,42614.515,13200.838,21529,63773,442.409,746.136,442.797,746.208,20.543,439,743,6,7,7.144,5.882,104.981,0.983,43346,-0.186,-1.243,100,1.215,0.823,0.971
292,224,56700.741,9288.966,34393,65535,885.589,750.344,885.602,750.123,55.759,875,744,20,14,20.152,14.152,174.244,0.905,60660,-0.853,-0.655,100,1.424,0.702,0.961
293,275,58148.651,7698.223,33884,65535,786.791,760.569,787.035,760.452,59.576,777,751,19,19,20.436,17.134,53.253,0.974,60864,-0.976,0.012,100,1.193,0.838,0.965
294,612,37539.804,10964.736,20567,64598,1186.273,766.958,1186.321,766.808,92.710,1170,753,31,26,34.612,22.513,32.337,0.895,36146,0.487,-0.753,100,1.537,0.650,0.971
295,147,51583.034,12204.860,26810,65535,441.813,764.466,441.847,764.604,50.756,435,754,13,20,22.241,8.415,64.190,0.717,54260,-0.425,-1.221,100,2.643,0.378,0.933
296,536,40454.334,10384.117,23120,63924,1294.590,768.521,1294.462,768.740,83.770,1280,756,28,24,29.257,23.326,20.842,0.960,39666,0.340,-0.803,100,1.254,0.797,0.977
297,320,61160.272,6744.458,36213,65535,1784.847,773.900,1784.960,773.981,65.836,1775,763,19,22,21.542,18.913,98.503,0.928,64614,-1.845,2.714,100,1.139,0.878,0.950
298,400,39877.110,10596.244,22338,64866,1206.985,775.835,1207.048,775.865,75.225,1194,764,26,23,29.192,17.447,37.778,0.888,38586,0.404,-0.767,100,1.673,0.598,0.963
299,146,61279.555,7242.570,35318,65535,43.349,771.199,43.395,771.338,43.926,35,765,16,12,16.131,11.524,13.420,0.951,65252,-1.957,3.040,100,1.400,0.714,0.954
300,571,38726.581,11913.459,20827,65295,1096.115,781.806,1096.014,781.815,87.562,1080,770,31,24,32.136,22.623,19.938,0.936,36050,0.509,-0.812,100,1.421,0.704,0.973
301,436,34995.087,11354.745,19114,64363,1731.814,782.087,1732.142,782.167,76.254,1719,771,25,22,27.881,19.911,32.056,0.942,31941,0.702,-0.641,100,1.400,0.714,0.978
302,113,60135.876,8032.180,30853,65535,1384.889,782.827,1384.881,782.929,39.130,1379,776,12,13,14.290,10.068,119.646,0.927,64802,-1.614,1.836,100,1.419,0.705,0.954
303,440,50509.843,11193.278,26925,65535,54.998,787.759,55.096,788.091,76.353,41,777,27,22,27.378,20.462,22.008,0.948,51480,-0.297,-1.106,100,1.338,0.747,0.970
304,550,47775.504,11194.818,24790,65535,617.860,791.905,617.845,792.120,85.164,603,779,29,25,30.249,23.150,25.039,0.953,48384,-0.137,-1.091,100,1.307,0.765,0.973
305,99,52420.000,11198.393,28842,65535,2082.672,784.732,2082.814,784.942,40.679,2075,780,16,9,17.716,7.115,160.764,0.752,55421,-0.619,-0.830,100,2.490,0.402,0.947
306,218,60090.142,8106.698,30923,65535,1350.647,789.339,1350.852,789.423,60.420,1337,782,24,13,24.127,11.504,7.694,0.750,64738,-1.698,2.066,100,2.097,0.477,0.932
307,366,43546.445,11270.471,24459,65164,550.620,795.107,550.543,795.125,70.898,538,785,25,20,26.925,17.308,25.041,0.915,42573,0.248,-1.136,100,1.556,0.643,0.971
308,258,59958.527,6575.951,37573,65535,759.000,794.496,759.114,794.603,60.009,749,786,20,18,22.350,14.698,37.521,0.900,62767,-1.472,1.371,100,1.521,0.658,0.966
309,268,52233.784,9845.486,29134,65535,970.362,794.993,970.448,794.894,61.778,959,786,22,17,24.532,13.909,26.523,0.882,52999,-0.394,-0.934,100,1.764,0.567,0.973
310,306,56646.556,8215.998,31275,65535,728.817,798.435,728.988,798.651,66.215,716,791,25,15,26.204,14.869,12.073,0.877,58858,-1.081,0.519,100,1.762,0.567,0.976
311,167,42862.305,9831.313,24668,63763,1951.662,799.853,1951.620,799.954,55.017,1941,792,21,15,24.311,8.746,29.560,0.693,42121,0.191,-0.790,100,2.780,0.360,0.954
312,172,60355.163,6775.027,34462,65535,770.209,801.448,770.049,801.566,50.833,760,794,19,15,19.488,11.237,28.251,0.836,63338,-1.625,2.095,100,1.734,0.577,0.940
313,92,51719.859,11618.142,28452,65535,416.576,803.652,416.670,803.734,37.712,412,796,9,15,15.991,7.325,71.544,0.813,53575,-0.410,-1.127,100,2.183,0.458,0.953
314,503,50148.012,10055.307,26940,65535,484.345,808.357,484.396,808.696,81.220,471,796,26,25,29.333,21.833,40.841,0.958,50928,-0.277,-1.026,100,1.344,0.744,0.980
315,182,51210.418,11082.631,26308,65521,5.456,805.863,5.445,806.108,51.342,0,797,12,18,18.174,12.750,91.360,0.868,53033,-0.363,-1.140,100,1.425,0.702,0.984
316,118,46674.576,10048.420,24359,63463,2077.186,804.119,2077.313,804.280,40.505,2070,798,14,12,16.087,9.340,33.189,0.904,46953,-0.267,-0.842,100,1.722,0.581,0.967
317,191,60683.356,7821.216,36084,65535,1651.437,807.730,1651.504,807.842,50.478,1642,801,18,14,18.872,12.886,154.843,0.942,65234,-1.656,1.504,100,1.465,0.683,0.977
318,302,57409.772,7485.174,34612,65535,772.695,815.791,772.814,815.795,63.406,762,806,21,18,22.349,17.205,18.465,0.944,59573,-0.997,0.132,100,1.299,0.770,0.973
319,260,57085.435,7675.798,34301,65535,828.904,818.300,828.824,818.448,58.645,819,810,20,17,21.570,15.347,28.800,0.950,59841,-0.845,-0.299,100,1.406,0.711,0.979
320,191,60117.848,7799.960,31739,65535,903.385,817.128,903.369,817.309,51.235,894,811,18,13,18.886,12.877,1.638,0.914,63900,-1.797,2.543,100,1.467,0.682,0.965
321,520,40030.838,11999.921,18703,65456,1972.604,824.912,1971.682,825.950,88.861,1955,811,31,26,33.693,19.651,35.768,0.828,37671,0.394,-0.824,100,1.715,0.583,0.959
322,113,49707.558,13909.197,25476,65535,186.881,817.314,186.982,817.475,38.140,180,812,13,11,13.394,10.742,162.375,0.976,52199,-0.279,-1.431,100,1.247,0.802,0.966
323,103,49548.709,11989.529,25845,65051,402.500,820.772,402.598,820.882,41.875,396,813,13,15,18.633,7.038,50.218,0.738,50075,-0.310,-1.192,100,2.647,0.378,0.967
324,147,58408.469,8333.997,30624,65535,6.861,827.527,6.971,827.648,44.933,0,820,13,15,17.040,10.984,53.914,0.915,62149,-1.462,1.595,100,1.551,0.645,0.967
325,265,38382.653,10023.352,20468,64655,1718.617,830.949,1718.712,830.214,66.398,1708,821,18,24,23.718,14.226,101.771,0.755,36402,0.571,-0.209,100,1.667,0.600,0.883
326,168,60818.476,7325.027,33090,65535,898.173,829.298,898.376,829.266,47.715,890,823,17,13,17.174,12.455,16.008,0.927,64043,-1.977,3.406,100,1.379,0.725,0.955
327,379,39014.731,10319.875,22006,64974,1704.627,837.305,1705.072,837.010,72.295,1694,824,21,25,24.037,20.076,110.662,0.911,37641,0.474,-0.514,100,1.197,0.835,0.957
328,270,48936.037,10485.068,26906,65268,612.559,833.859,612.450,833.757,59.174,603,825,20,18,20.664,16.637,23.108,0.969,49783,-0.303,-1.049,100,1.242,0.805,0.973
329,396,50645.816,10905.673,25684,65535,503.616,835.934,503.416,836.408,73.279,490,826,27,19,27.538,18.310,17.350,0.927,52286,-0.486,-0.826,100,1.504,0.665,0.974
330,341,55721.018,10653.046,28480,65535,860.066,836.617,860.125,836.936,68.208,848,827,24,19,25.979,16.713,25.868,0.921,60174,-0.992,-0.278,100,1.554,0.643,0.978
331,394,36531.213,10234.935,21393,63858,1486.112,836.637,1485.858,836.544,74.243,1472,827,27,19,28.744,17.453,18.994,0.898,34347,0.677,-0.413,100,1.647,0.607,0.970
332,212,54878.882,11127.885,28579,65535,715.061,836.000,715.058,836.310,52.494,706,829,18,14,18.897,14.284,12.056,0.967,59181,-0.936,-0.397,100,1.323,0.756,0.979
333,118,54311.797,10943.586,28979,65534,1136.678,836.576,1136.799,836.774,38.867,1130,831,13,11,13.825,10.867,20.866,0.982,56903,-0.830,-0.473,100,1.272,0.786,0.979
334,365,38652.521,10415.292,21423,64643,1380.947,841.810,1380.868,842.038,70.061,1369,831,24,21,25.179,18.457,30.705,0.934,36924,0.432,-0.770,100,1.364,0.733,0.963
335,158,54807.753,11941.240,27965,65535,1529.975,837.905,1530.025,838.015,47.978,1522,831,16,15,18.878,10.656,37.918,0.863,60213,-0.778,-0.820,100,1.772,0.564,0.958
336,456,51563.344,9884.417,31020,65535,584.487,843.849,584.415,843.811,76.757,572,832,25,24,26.523,21.890,31.644,0.973,52812,-0.389,-0.963,100,1.212,0.825,0.974
337,268,40933.194,9878.177,21559,61950,1763.466,840.881,1763.258,840.898,61.128,1752,834,23,14,23.935,14.256,10.732,0.901,41265,-0.031,-0.750,100,1.679,0.596,0.982
338,555,44793.146,10444.031,25216,65185,70.286,848.702,70.156,848.648,85.067,55,836,29,25,30.016,23.542,29.552,0.964,44507,0.121,-1.009,100,1.275,0.784,0.980
339,466,46157.028,10813.345,24512,65377,692.406,849.693,692.618,849.934,77.632,679,838,27,23,26.809,22.132,14.179,0.972,47419,-0.112,-1.029,100,1.211,0.826,0.978
340,134,55389.881,10999.445,27923,65535,1815.896,845.373,1816.070,845.477,44.474,1807,840,17,10,18.025,9.465,14.708,0.851,60790,-0.965,-0.315,100,1.904,0.525,0.961
341,127,58523.102,10035.897,29455,65535,486.618,847.531,486.577,847.818,40.820,479,842,14,11,14.248,11.349,174.852,0.958,64558,-1.320,0.405,100,1.255,0.797,0.973
342,374,46635.818,11706.078,22434,65471,1680.690,858.067,1680.917,858.297,76.886,1671,844,23,26,23.463,20.296,79.164,0.795,47308,-0.205,-0.957,100,1.156,0.865,0.928
343,201,58410.368,8165.193,36612,65535,802.550,851.485,802.722,851.531,53.589,792,845,20,13,20.701,12.363,10.573,0.880,61531,-1.101,0.065,100,1.674,0.597,0.944
344,240,52926.825,11209.348,27995,65532,1401.933,853.917,1402.025,854.079,55.975,1392,846,19,16,19.463,15.701,16.006,0.963,56750,-0.615,-0.939,100,1.240,0.807,0.968
345,677,40508.761,11761.669,21302,65469,1570.600,860.465,1570.691,860.490,96.125,1554,846,33,29,36.310,23.740,31.796,0.921,38815,0.395,-0.912,100,1.529,0.654,0.976
346,261,60785.261,7913.871,34158,65535,1055.784,859.052,1055.917,858.996,65.195,1048,848,16,25,24.468,13.582,76.335,0.772,65303,-1.819,2.350,100,1.801,0.555,0.902
347,181,57320.099,10557.433,28958,65535,265.749,857.174,265.921,857.467,54.358,256,849,19,16,23.175,9.944,140.224,0.770,63072,-1.143,0.005,100,2.330,0.429,0.976
348,528,42276.633,11337.266,22933,65534,1230.881,862.345,1231.005,862.710,83.205,1217,850,28,24,28.987,23.192,21.855,0.958,41401,0.230,-1.032,100,1.250,0.800,0.971
349,219,54432.502,9327.318,29743,65535,875.185,857.984,875.386,857.985,54.402,865,851,20,14,20.607,13.531,19.661,0.930,56964,-0.727,-0.482,100,1.523,0.657,0.971
350,274,55072.555,11611.664,27404,65535,342.190,864.321,342.390,864.373,75.771,328,852,27,24,34.828,10.017,39.540,0.600,60695,-0.819,-0.702,100,3.477,0.288,0.930
351,103,51574.971,13922.103,25186,65535,924.500,858.665,924.723,858.913,40.393,919,852,10,14,13.323,9.843,93.659,0.793,56540,-0.576,-1.173,100,1.354,0.739,0.892
352,94,58277.947,9703.399,32953,65535,992.628,857.160,992.702,857.330,34.747,986,852,12,10,12.100,9.891,22.953,0.978,63592,-1.311,0.511,100,1.223,0.817,0.949
353,221,56998.946,10702.932,25476,65535,1376.817,860.482,1376.792,860.406,59.059,1368,852,17,17,18.309,15.368,118.309,0.796,62006,-1.192,0.302,100,1.191,0.839,0.900
354,291,45502.371,11276.463,25094,65251,6.998,869.211,7.073,869.759,63.612,0,858,16,23,22.931,16.158,80.149,0.904,44790,0.020,-1.249,100,1.419,0.705,1.002
355,211,58753.062,9327.183,33387,65535,316.836,862.931,316.943,863.066,59.681,304,858,25,10,25.760,10.429,0.507,0.744,64073,-1.296,0.433,100,2.470,0.405,0.963
356,175,60697.394,5345.857,40858,65535,802.494,863.740,802.481,863.751,48.486,794,858,17,12,18.088,12.318,11.804,0.935,62567,-1.427,1.654,100,1.468,0.681,0.989
357,118,60389.153,7320.714,36600,65535,833.127,865.059,833.153,865.152,38.641,826,859,13,12,12.327,12.188,166.752,0.993,64639,-1.410,1.002,100,1.011,0.989,0.948
358,267,58698.041,8021.165,35047,65535,2123.459,873.298,2123.529,873.465,58.756,2113,865,20,17,20.424,16.645,14.086,0.972,62502,-1.092,-0.102,100,1.227,0.815,0.973
359,182,60322.670,8387.056,32099,65535,1966.363,876.687,1966.381,876.850,48.953,1957,870,18,14,17.196,13.475,178.838,0.954,65136,-1.713,1.916,100,1.276,0.784,0.963
360,271,36492.410,7471.733,21434,57224,1935.076,882.788,1935.277,882.921,60.934,1926,872,18,21,23.365,14.768,57.868,0.917,35502,0.451,-0.265,100,1.582,0.632,0.973
361,142,57310.648,8994.462,32094,65535,690.310,878.472,690.385,878.639,44.058,682,873,16,11,17.008,10.630,19.357,0.919,60947,-1.284,0.665,100,1.600,0.625,0.983
362,631,32122.699,9164.814,18305,61734,1833.765,891.221,1833.521,891.449,92.789,1817,879,33,25,34.207,23.487,15.322,0.921,29883,0.996,0.565,100,1.456,0.687,0.969
363,228,37818.026,8629.985,23757,63120,1960.640,891.671,1960.694,891.663,55.363,1951,884,19,16,20.584,14.103,25.781,0.935,35786,0.861,0.097,100,1.460,0.685,0.964
364,422,53971.339,9572.217,28972,65535,751.671,895.900,751.780,896.005,77.071,737,885,28,20,29.686,18.100,21.380,0.893,56432,-0.690,-0.506,100,1.640,0.610,0.972
365,252,61166.333,8767.971,26954,65535,1633.139,897.044,1633.261,897.280,57.541,1624,888,19,18,20.609,15.569,43.853,0.956,65535,-2.217,3.989,100,1.324,0.755,0.967
366,318,44831.226,9867.255,26214,64696,855.667,898.654,855.536,898.687,65.751,844,889,23,19,24.998,16.197,31.376,0.924,45306,0.103,-1.023,100,1.543,0.648,0.974
367,526,42298.719,10485.806,24552,63667,72.941,903.165,73.308,902.969,82.421,59,891,27,24,28.306,23.660,27.017,0.973,41889,0.192,-1.112,100,1.196,0.836,0.979
368,499,48229.028,10509.868,23894,65522,1001.420,902.931,1001.599,902.760,80.933,988,891,27,24,28.925,21.965,30.968,0.957,48682,-0.147,-1.120,100,1.317,0.759,0.982
369,511,33719.358,9625.454,18856,64275,1723.298,904.073,1723.641,903.993,83.589,1710,891,27,25,27.297,23.835,137.077,0.919,31760,1.014,0.819,100,1.145,0.873,0.958
370,151,53030.033,12129.389,22420,65535,1750.838,897.772,1750.697,898.175,44.210,1743,891,14,14,14.698,13.081,121.304,0.971,56018,-0.638,-0.746,100,1.124,0.890,0.959
371,446,51831.103,11395.992,25228,65535,245.271,902.576,245.258,903.002,77.238,231,892,28,21,28.222,20.121,9.502,0.939,54686,-0.543,-0.926,100,1.403,0.713,0.965
372,503,49210.895,11112.721,26882,65535,438.798,906.299,438.879,906.358,81.232,426,894,26,25,28.896,22.164,38.946,0.958,49051,-0.119,-1.162,100,1.304,0.767,0.983
373,568,40674.773,11223.913,23129,65458,1150.201,907.303,1149.910,907.293,85.958,1136,895,28,25,30.112,24.017,32.314,0.966,38827,0.454,-0.890,100,1.254,0.798,0.984
374,260,53296.085,11983.156,27309,65535,1649.342,904.827,1649.293,905.042,58.926,1638,897,21,16,20.683,16.006,166.889,0.941,57253,-0.607,-1.033,100,1.292,0.774,0.968
375,92,61317.728,7684.051,36696,65535,1740.413,903.272,1740.522,903.416,34.765,1735,897,10,12,12.516,9.359,89.740,0.957,65331,-2.017,2.890,100,1.337,0.748,0.939
376,220,49033.182,9939.023,26201,64366,180.673,905.418,180.764,905.616,53.463,171,898,18,15,18.424,15.204,4.580,0.967,49409,-0.385,-0.758,100,1.212,0.825,0.973
377,168,59121.571,9997.430,29932,65535,1613.083,905.333,1613.243,905.450,46.875,1605,898,15,14,15.914,13.441,20.414,0.961,65111,-1.496,0.943,100,1.184,0.845,0.963
378,236,55936.076,9471.527,30493,65535,691.267,908.110,691.292,908.235,55.741,682,900,19,16,20.370,14.751,25.920,0.955,58993,-0.949,-0.093,100,1.381,0.724,0.975
379,174,55849.224,8424.612,35158,65525,812.052,906.914,812.019,906.995,48.690,803,900,17,14,18.216,12.162,32.401,0.922,58949,-0.809,-0.458,100,1.498,0.668,0.964
380,599,39766.735,10043.341,23354,65431,1251.824,914.293,1251.875,914.157,95.200,1234,901,35,27,39.087,19.512,33.413,0.831,38097,0.622,-0.434,100,2.003,0.499,0.979
381,501,35597.242,11924.469,19385,64180,1204.666,914.855,1204.039,914.541,81.284,1189,903,29,23,28.864,22.100,18.357,0.953,33370,0.451,-0.935,100,1.306,0.766,0.978
382,113,55519.292,10202.074,27293,65535,1083.960,909.597,1084.060,909.848,38.249,1077,904,13,12,13.454,10.694,35.435,0.971,58877,-0.988,-0.084,100,1.258,0.795,0.946
383,159,55144.623,9482.358,28875,65535,464.450,912.456,464.547,912.656,45.443,457,906,15,13,16.465,12.295,28.649,0.968,57938,-0.953,0.004,100,1.339,0.747,0.981
384,223,48998.834,10781.344,26724,65535,943.814,917.258,943.892,917.258,53.305,935,909,17,16,17.301,16.411,171.886,0.986,50316,-0.251,-1.062,100,1.054,0.949,0.974
385,108,38631.722,7129.489,22060,53226,1759.565,917.315,1759.585,917.457,38.650,1752,912,14,10,14.760,9.317,20.233,0.909,40372,-0.468,-0.424,100,1.584,0.631,0.952
386,247,49517.543,9968.642,30292,65531,1076.504,924.383,1076.680,924.340,57.225,1066,916,20,17,20.649,15.231,34.516,0.948,49801,-0.042,-1.222,100,1.356,0.738,0.967
387,378,39091.937,10751.099,23085,65162,1639.116,926.095,1640.087,925.987,73.165,1625,917,28,18,28.563,16.850,12.339,0.887,37797,0.687,-0.316,100,1.695,0.590,0.969
388,74,48465.757,13545.484,23371,65307,621.649,924.959,621.815,925.194,38.137,615,918,12,13,17.044,5.528,52.896,0.639,52394,-0.423,-1.276,100,3.083,0.324,0.908
389,274,58571.314,9489.037,26107,65535,1538.255,925.905,1538.348,926.137,61.195,1527,918,22,17,22.822,15.286,17.967,0.919,62781,-1.714,2.186,100,1.493,0.670,0.970
390,79,59179.329,8399.009,35502,65535,527.222,929.386,527.263,929.327,33.206,521,925,13,10,12.693,7.925,27.877,0.900,63778,-1.305,0.529,100,1.602,0.624,0.940
391,173,56200.121,10057.620,28317,65535,129.986,936.049,130.089,936.174,49.474,120,929,18,14,17.743,12.415,7.674,0.888,59816,-1.102,0.250,100,1.429,0.700,0.933
392,130,53818.023,13392.029,24167,65535,1732.615,940.062,1732.667,940.307,40.533,1726,934,13,12,14.109,11.731,30.400,0.994,61137,-0.801,-0.787,100,1.203,0.831,0.989
393,468,42291.361,10441.045,23606,64737,988.628,949.652,988.705,949.667,78.049,976,938,25,23,26.924,22.132,27.849,0.965,40169,0.340,-0.991,100,1.217,0.822,0.980
394,233,43824.206,11142.971,24980,64023,1014.341,946.496,1014.444,946.299,55.172,1005,938,18,17,19.623,15.118,42.298,0.962,44087,0.051,-1.252,100,1.298,0.770,0.975
395,462,48078.502,11439.702,26078,65532,549.236,950.219,548.878,950.394,78.022,536,939,26,23,28.017,20.996,30.130,0.954,48057,-0.137,-1.188,100,1.334,0.749,0.975
396,165,61903.145,6383.801,38838,65535,794.773,946.524,794.848,946.616,46.605,787,940,16,13,16.683,12.593,15.914,0.955,65489,-1.995,3.094,100,1.325,0.755,0.976
397,323,61432.155,6851.602,33070,65535,634.070,952.658,634.182,952.789,70.655,621,944,27,18,29.410,13.983,24.315,0.813,64489,-2.284,4.561,100,2.103,0.475,0.971
398,324,51629.349,11179.278,27256,65533,463.272,953.901,463.202,953.794,65.061,452,945,22,18,23.029,17.914,12.964,0.962,54146,-0.514,-1.008,100,1.286,0.778,0.976
399,321,55882.477,8993.828,31264,65535,687.058,955.765,687.232,955.911,65.489,677,946,20,20,21.218,19.263,65.505,0.941,58816,-0.764,-0.522,100,1.101,0.908,0.967
400,415,51892.369,10944.168,25721,65535,167.534,957.690,167.767,957.848,74.776,155,948,26,20,27.991,18.877,23.544,0.933,53404,-0.507,-0.884,100,1.483,0.674,0.987
401,300,60904.020,6701.517,36386,65535,1657.840,955.730,1657.879,955.858,64.586,1645,948,24,16,24.138,15.825,5.810,0.904,64192,-1.890,3.113,100,1.525,0.656,0.963
402,453,48657.647,11256.261,24239,65535,205.813,962.522,206.041,962.395,78.011,192,951,27,22,28.122,20.510,26.137,0.935,49722,-0.385,-0.899,100,1.371,0.729,0.969
403,73,54056.411,11384.667,29643,65535,1772.281,956.527,1772.474,956.683,30.354,1767,952,10,9,10.748,8.648,21.919,0.996,57591,-0.695,-0.827,100,1.243,0.805,0.973
404,383,52371.300,10116.133,26785,65533,371.589,967.440,371.520,967.682,75.203,359,957,25,22,29.700,16.419,38.075,0.851,53974,-0.495,-0.820,100,1.809,0.553,0.968
405,203,62827.172,4154.607,44286,65535,83.633,965.121,83.626,965.182,53.073,74,958,18,16,19.868,13.010,143.403,0.906,64962,-2.071,4.375,100,1.527,0.655,0.962
406,352,48096.832,11377.694,26967,65535,431.054,967.901,430.985,968.187,69.118,419,958,24,20,26.376,16.992,31.853,0.926,47425,-0.016,-1.251,100,1.552,0.644,0.978
407,222,56527.365,9201.493,31196,65535,793.964,966.892,793.821,966.976,54.569,784,959,20,15,20.045,14.101,3.447,0.937,60052,-0.898,-0.381,100,1.422,0.703,0.967
408,538,41320.149,12833.214,21243,65439,1044.788,973.818,1044.864,973.810,83.770,1031,961,26,26,28.080,24.394,41.121,0.963,39935,0.227,-1.227,100,1.151,0.869,0.975
409,175,38030.434,9567.299,20762,60956,1858.523,966.969,1858.639,967.026,47.900,1850,961,17,12,17.817,12.506,179.284,0.958,38760,-0.057,-0.878,100,1.425,0.702,0.992
410,398,42099.274,12200.427,22264,65535,1230.920,972.261,1230.612,972.415,73.852,1217,962,27,20,27.604,18.358,16.749,0.917,39430,0.378,-1.022,100,1.504,0.665,0.965
411,168,57743.560,10061.527,27257,65535,2052.220,969.881,2052.096,970.101,47.114,2043,963,17,14,16.408,13.037,178.542,0.951,62865,-1.270,0.512,100,1.259,0.795,0.944
412,681,36143.775,10192.063,20589,65254,1542.061,982.308,1542.355,982.548,96.423,1524,970,34,25,34.242,25.322,11.731,0.920,33918,0.785,-0.093,100,1.352,0.740,0.971
413,268,40673.787,9091.013,23624,65074,1728.623,978.090,1728.558,978.322,59.652,1717,970,22,16,21.674,15.744,178.012,0.946,40248,0.348,-0.397,100,1.377,0.726,0.968
414,158,45601.430,8812.426,25749,63504,2034.108,976.930,2034.232,976.917,49.423,2025,970,17,13,19.043,10.564,25.611,0.813,43953,0.116,-0.623,100,1.803,0.555,0.935
415,158,51127.297,9168.914,31436,65535,2047.880,981.759,2047.958,981.580,51.910,2040,971,16,17,16.591,12.125,146.038,0.737,51080,-0.109,-0.864,100,1.368,0.731,0.885
416,97,60057.299,8045.169,33808,65535,1143.479,979.222,1143.537,979.356,36.737,1139,972,9,14,14.652,8.429,109.118,0.903,64796,-1.477,1.174,100,1.738,0.575,0.985
417,99,57313.404,7646.848,34465,65533,441.460,978.348,441.539,978.458,36.416,435,974,13,9,13.952,9.035,14.792,0.938,60034,-0.989,0.018,100,1.544,0.648,0.995
418,319,41464.818,12733.712,20406,65505,1112.597,983.099,1112.596,983.041,64.299,1101,974,22,18,22.278,18.232,17.083,0.970,39938,0.234,-1.125,100,1.222,0.818,0.979
419,199,58337.809,7727.941,31679,65535,1181.671,980.696,1181.753,980.858,53.222,1171,974,21,13,21.181,11.962,11.667,0.883,61239,-1.309,0.893,100,1.771,0.565,0.954
420,152,50251.164,9524.577,27386,65339,1013.658,985.434,1013.819,985.735,44.254,1006,979,15,13,15.633,12.380,29.880,0.975,50780,-0.256,-0.707,100,1.263,0.792,0.974
421,78,51465.679,12999.068,25368,65535,854.205,985.218,854.329,985.506,31.385,849,980,10,11,10.366,9.581,66.620,0.995,54250,-0.514,-1.078,100,1.082,0.924,0.945
422,540,40276.094,11187.785,23167,64978,1435.356,992.659,1435.801,992.258,88.673,1418,981,34,23,35.454,19.393,21.471,0.863,38190,0.458,-0.968,100,1.828,0.547,0.969
423,273,59938.612,7127.424,34806,65535,635.346,990.636,635.243,990.823,61.084,624,982,22,17,22.253,15.620,19.479,0.919,63448,-1.343,1.044,100,1.425,0.702,0.948
424,109,60784.009,7748.541,34928,65535,614.408,991.188,614.503,991.293,38.597,608,985,12,12,14.598,9.507,51.229,0.919,65246,-1.789,2.268,100,1.536,0.651,0.978
425,207,62142.063,5544.780,40387,65535,434.384,991.891,434.496,991.993,58.528,422,986,24,12,23.417,11.255,1.399,0.759,64702,-2.195,4.219,100,2.081,0.481,0.914
426,628,35334.502,10495.140,19602,64971,1910.936,998.896,1910.819,999.126,92.770,1894,986,34,25,34.505,23.173,21.150,0.917,33693,0.651,-0.291,100,1.489,0.672,0.974
427,62,58592.677,8869.754,34173,65535,691.306,994.823,691.378,994.983,28.393,686,991,10,8,10.432,7.567,172.682,0.966,63256,-1.253,0.559,100,1.379,0.725,0.939
428,174,58591.287,9313.101,31985,65535,723.908,999.184,723.964,999.343,54.859,712,993,23,12,24.010,9.227,16.128,0.727,63429,-1.342,0.704,100,2.602,0.384,0.933
429,164,52505.433,8687.880,33461,65535,1704.579,1001.518,1704.477,1001.604,46.327,1697,994,14,16,16.168,12.915,70.457,0.960,53120,-0.264,-0.890,100,1.252,0.799,0.956
430,326,58168.837,7621.970,30601,65535,668.666,1006.491,668.656,1006.558,66.914,657,997,23,18,24.815,16.727,19.307,0.915,60745,-1.122,0.591,100,1.484,0.674,0.973
431,141,62204.433,6657.627,37471,65535,1692.982,1005.188,1693.124,1005.247,44.193,1688,997,11,16,17.027,10.543,99.444,0.907,65524,-2.382,5.055,100,1.615,0.619,0.976
432,259,52682.031,11391.837,28234,65535,627.168,1005.963,627.433,1005.655,60.697,617,998,22,16,21.886,15.068,19.757,0.883,55360,-0.543,-0.976,100,1.453,0.688,0.956
433,441,50343.868,10832.595,26568,65535,893.155,1012.552,893.336,1012.407,76.517,880,1001,26,23,27.810,20.191,35.314,0.947,51485,-0.326,-1.006,100,1.377,0.726,0.978
434,330,56746.970,7929.518,36812,65535,644.185,1011.709,644.089,1011.649,67.572,632,1002,24,19,25.455,16.506,27.359,0.908,58626,-0.706,-0.637,100,1.542,0.648,0.968
435,540,34985.593,10228.107,20748,64906,1580.343,1014.069,1580.626,1014.392,86.744,1564,1003,33,22,33.818,20.331,18.531,0.902,32482,0.963,0.241,100,1.663,0.601,0.981
436,259,40997.556,9701.401,23901,64733,1504.569,1014.295,1504.443,1014.518,59.146,1494,1007,21,15,21.922,15.043,10.452,0.930,39019,0.519,-0.530,100,1.457,0.686,0.981
437,103,53467.932,12132.607,27518,65535,176.529,1012.733,176.597,1012.849,36.348,170,1008,13,10,13.094,10.016,5.442,0.980,57519,-0.586,-1.088,100,1.307,0.765,0.976
