 ,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Median,Skew,Kurt,%Area,AR,Round,Solidity
151,243,55388.621,11734.963,14401,65520,794.187,321.772,794.536,321.939,56.452,786,312,17,19,18.508,16.717,82.760,0.958,59678,-1.704,2.430,100,1.107,0.903,0.964
152,107,45282.280,12343.630,20729,65339,1942.911,318.949,1943.190,318.893,37.470,1937,313,12,11,12.738,10.695,156.070,0.958,46590,-0.104,-1.085,100,1.191,0.840,0.986
153,127,50071.614,15085.747,19314,65535,2114.382,324.657,2114.804,324.999,48.824,2106,316,17,16,21.683,7.457,136.109,0.670,53995,-0.559,-1.154,100,2.908,0.344,0.958
154,213,44939.160,15369.534,15403,65327,1064.843,326.824,1065.166,327.070,52.438,1056,319,17,16,17.293,15.683,172.909,0.973,48332,-0.380,-1.253,100,1.103,0.907,0.962
155,435,21113.248,6371.005,11325,45557,162.174,339.711,162.219,339.876,75.575,149,329,26,21,27.107,20.432,23.671,0.957,19680,1.044,1.106,100,1.327,0.754,0.979
156,326,29603.325,10334.908,12867,63645,668.279,338.844,668.564,339.324,65.633,656,329,23,19,23.361,17.768,25.031,0.951,27677,0.848,0.453,100,1.315,0.761,0.975
157,203,38286.956,10692.819,19209,65073,525.357,340.259,525.065,340.200,52.420,515,333,19,14,19.099,13.533,10.684,0.928,37222,0.459,-0.442,100,1.411,0.709,0.953
158,115,55537.270,13845.912,18632,65535,1368.222,339.291,1368.404,339.565,39.576,1362,333,12,13,14.590,10.036,52.054,0.923,63210,-1.254,0.195,100,1.454,0.688,0.950
159,160,56649.369,12484.119,22199,65535,942.125,344.181,942.270,344.420,46.385,934,337,16,14,17.231,11.823,141.298,0.935,63872,-1.352,0.536,100,1.457,0.686,0.967
160,233,29744.648,11321.783,12356,63307,1021.487,346.762,1021.095,346.895,58.133,1011,339,21,16,22.205,13.360,28.599,0.866,27356,0.751,-0.035,100,1.662,0.602,0.936
161,216,45675.356,9762.939,23224,64339,1041.519,345.620,1041.869,345.777,54.625,1031,339,21,13,21.213,12.965,7.797,0.910,45797,-0.108,-0.759,100,1.636,0.611,0.964
162,178,56752.455,12608.248,21646,65535,1532.489,346.006,1532.634,346.200,49.445,1524,339,17,14,19.251,11.773,32.521,0.915,63123,-1.483,0.929,100,1.635,0.612,0.983
163,76,37921.724,11334.561,17392,62617,282.553,344.737,282.924,344.799,30.805,277,340,11,9,10.620,9.112,4.381,1.000,37159,0.269,-0.695,100,1.165,0.858,0.981
164,196,29196.199,8494.269,15194,55015,587.684,349.362,587.534,349.442,51.753,578,343,19,13,19.397,12.866,13.508,0.920,28802,0.521,-0.057,100,1.508,0.663,0.963
165,132,54184.333,12306.150,19577,65535,1240.606,349.311,1240.698,349.573,41.332,1233,343,14,13,14.651,11.471,41.421,0.971,59159,-1.025,5.770E-4,100,1.277,0.783,0.957
166,190,50499.379,12309.989,19502,65529,568.821,355.779,568.984,355.896,52.399,562,347,13,19,18.787,12.877,85.108,0.870,54404,-0.588,-0.745,100,1.459,0.685,0.931
167,156,53051.199,15629.306,13919,65535,557.481,358.109,558.042,358.817,54.307,550,348,14,22,23.890,8.314,114.529,0.665,61184,-1.136,-0.041,100,2.874,0.348,0.886
168,338,28166.746,12975.163,11177,64434,736.858,358.976,736.892,357.853,66.290,725,350,24,18,23.456,18.348,6.527,0.967,24160,0.853,-0.244,100,1.278,0.782,0.978
169,249,36369.916,10071.850,18222,63138,1000.343,359.135,1000.314,359.774,62.379,988,352,24,15,25.164,12.599,155.313,0.804,35301,0.548,-0.383,100,1.997,0.501,0.960
170,381,40299.417,14724.967,14421,65528,1798.975,362.364,1799.062,362.219,72.401,1785,353,27,18,27.647,17.546,4.747,0.913,39437,0.048,-1.113,100,1.576,0.635,0.974
171,167,51486.623,12970.717,23232,65532,2160.746,363.213,2160.715,363.350,66.835,2149,355,28,13,26.324,8.077,159.517,0.470,55448,-0.650,-0.878,100,3.259,0.307,0.807
172,216,28554.782,9561.954,12182,55816,587.162,364.954,587.402,365.150,54.695,577,357,20,15,20.730,13.267,19.071,0.907,27423,0.435,-0.481,100,1.562,0.640,0.958
173,294,30705.942,13568.435,13156,65487,1615.265,367.452,1616.330,368.026,62.014,1604,358,22,18,21.786,17.182,7.711,0.961,27097,0.939,-0.055,100,1.268,0.789,0.967
174,416,33379.214,14272.478,12372,65441,825.296,372.510,824.947,372.756,74.333,812,362,26,21,26.038,20.342,12.604,0.946,28669,0.584,-0.837,100,1.280,0.781,0.961
175,65,53259.662,13903.204,23272,65535,1208.008,366.454,1208.128,366.676,28.671,1203,362,9,9,9.352,8.849,65.185,0.994,58069,-0.907,-0.493,100,1.057,0.946,0.970
176,310,51827.400,12230.457,20856,65535,1113.739,372.368,1114.253,372.568,67.696,1100,364,26,16,26.120,15.111,11.377,0.850,54627,-0.610,-0.754,100,1.729,0.579,0.954
177,307,31899.586,12726.607,13155,65007,678.096,378.116,678.347,378.316,64.861,665,370,24,17,23.927,16.336,174.855,0.917,29331,0.769,-0.140,100,1.465,0.683,0.965
178,342,34672.041,12249.423,14609,65274,866.287,380.731,866.188,380.921,67.891,854,372,25,18,25.642,16.982,18.645,0.932,32759,0.409,-0.825,100,1.510,0.662,0.980
179,93,44868.247,13001.154,18914,64572,27.801,386.231,27.821,386.424,42.237,20,381,17,9,17.177,6.894,164.567,0.655,47755,-0.330,-1.028,100,2.492,0.401,0.849
180,368,22856.677,6351.843,12673,55126,83.065,392.554,83.436,392.348,70.240,70,383,25,19,25.871,18.111,26.466,0.937,21661,1.505,3.704,100,1.428,0.700,0.981
181,346,28825.431,10290.944,13166,63560,665.390,395.708,665.753,395.649,69.564,652,387,26,18,26.290,16.757,16.734,0.898,26939,0.856,0.142,100,1.569,0.637,0.971
182,85,45572.706,15577.589,18322,65167,1975.324,390.265,1975.635,390.360,38.412,1967,387,16,6,16.848,6.424,2.332,0.724,48854,-0.302,-1.363,100,2.623,0.381,0.977
183,260,38585.615,11649.438,18490,65363,1052.012,399.108,1052.074,398.994,59.818,1041,390,21,17,22.718,14.572,26.760,0.913,36532,0.503,-0.709,100,1.559,0.641,0.970
184,241,44170.813,12790.753,18910,65338,945.110,400.587,945.196,400.516,55.407,936,392,18,17,18.016,17.032,168.716,0.987,45212,-0.203,-1.086,100,1.058,0.945,0.970
185,205,52563.380,12537.343,23926,65535,2296.495,405.793,2296.578,406.085,56.812,2287,395,16,19,21.345,12.228,56.862,0.798,57087,-0.750,-0.722,100,1.746,0.573,0.934
186,187,30775.273,10295.960,15358,59456,424.837,407.094,424.864,407.278,50.438,415,400,19,14,18.506,12.866,13.386,0.924,27964,0.723,-0.298,100,1.438,0.695,0.940
187,393,31777.071,12119.535,13603,63444,922.854,410.118,923.911,410.209,73.566,909,400,27,20,27.847,17.969,22.930,0.913,29333,0.611,-0.509,100,1.550,0.645,0.975
188,554,23660.054,5435.747,14604,40245,2268.366,411.836,2268.861,412.191,86.371,2253,400,30,24,31.571,22.342,24.474,0.933,22288,0.646,-0.264,100,1.413,0.708,0.974
189,389,31090.542,13760.658,9839,65535,666.922,415.963,667.270,415.995,72.544,654,406,26,20,26.898,18.414,22.297,0.929,28673,0.662,-0.250,100,1.461,0.685,0.974
190,222,32891.495,11930.930,14412,64631,265.851,416.725,266.044,416.737,55.067,255,410,21,14,21.029,13.441,7.778,0.920,30150,0.631,-0.521,100,1.565,0.639,0.961
191,116,36741.207,9959.608,18179,63744,89.310,417.259,89.219,417.208,38.230,83,411,12,13,12.630,11.694,65.899,0.997,35675,0.643,0.066,100,1.080,0.926,0.951
192,217,31562.594,10222.022,16719,60649,132.025,417.270,131.362,417.213,54.392,122,411,19,13,19.706,14.021,2.403,0.922,29318,0.816,-0.078,100,1.405,0.712,0.984
193,151,33014.715,10375.777,16080,55006,551.891,421.606,552.104,421.543,45.314,543,416,17,11,17.356,11.077,11.211,0.924,31843,0.211,-0.997,100,1.567,0.638,0.981
194,314,52925.446,14971.147,15893,65535,2062.634,437.904,2062.730,438.303,87.693,2051,425,26,26,22.639,17.660,48.762,0.513,60916,-0.960,-0.450,100,1.282,0.780,0.754
195,713,26709.295,10378.016,12137,64298,1432.410,442.738,1432.585,442.769,98.398,1415,429,34,28,36.254,25.040,27.855,0.925,24344,1.227,1.437,100,1.448,0.691,0.973
196,212,37990.693,10553.337,20088,63942,1516.915,437.415,1516.952,437.730,53.360,1508,429,17,17,19.509,13.836,45.102,0.936,36147,0.474,-0.446,100,1.410,0.709,0.959
197,415,25767.969,11017.694,10870,64585,356.871,444.741,356.994,445.109,73.510,344,434,24,22,24.427,21.631,33.738,0.965,22897,1.330,1.510,100,1.129,0.886,0.976
198,264,35754.811,12707.139,14305,65110,228.061,444.292,228.407,444.072,58.746,217,436,21,17,20.674,16.259,166.728,0.961,35240,0.353,-0.751,100,1.272,0.786,0.965
199,139,44950.367,12744.298,18864,65050,1058.687,442.205,1059.076,442.052,43.577,1051,436,15,13,16.913,10.464,35.173,0.920,46029,-0.279,-1.049,100,1.616,0.619,0.972
200,121,43879.264,13477.000,16747,64500,1265.574,441.558,1265.922,441.665,39.356,1259,436,13,11,13.643,11.292,13.809,0.982,44215,-0.310,-1.045,100,1.208,0.828,0.984
201,106,45763.170,12843.240,19742,65350,766.462,444.217,766.778,444.307,37.648,759,439,14,10,13.916,9.698,13.747,0.940,47362,-0.390,-0.891,100,1.435,0.697,0.964
202,173,49984.948,15500.532,14709,65535,2029.205,446.280,2029.391,446.720,61.922,2017,439,23,14,25.113,8.771,161.848,0.567,55125,-0.690,-0.866,100,2.863,0.349,0.781
203,198,46823.944,17048.992,15886,65535,2084.293,452.601,2084.417,452.950,59.777,2077,441,13,23,25.165,10.018,75.116,0.696,51289,-0.364,-1.396,100,2.512,0.398,0.906
204,244,41834.467,10254.419,22767,61452,2249.598,453.250,2249.740,453.699,56.103,2240,445,18,17,18.507,16.787,31.666,0.974,41933,0.021,-0.979,100,1.102,0.907,0.968
205,570,34477.314,13188.830,16712,65535,2178.011,460.737,2176.682,459.448,98.328,2162,446,32,28,33.234,21.837,146.992,0.741,30890,0.743,-0.509,100,1.522,0.657,0.895
206,294,29699.901,9969.749,16025,64614,2030.374,458.156,2030.953,457.328,76.301,2018,448,27,19,29.368,12.746,18.980,0.635,26728,1.378,1.537,100,2.304,0.434,0.850
207,53,46312.717,13217.032,21902,65266,120.972,453.708,120.984,453.952,26.270,116,450,9,7,9.615,7.019,23.033,0.965,47091,-0.241,-1.189,100,1.370,0.730,0.972
208,461,26691.043,12451.782,10066,64880,1358.335,462.912,1357.627,462.885,82.280,1344,451,28,23,32.138,18.264,31.611,0.856,23686,1.047,0.494,100,1.760,0.568,0.965
209,395,24508.889,7637.947,12806,52346,1946.748,460.427,1946.296,460.133,74.447,1932,451,28,19,28.177,17.849,16.342,0.896,22999,1.127,1.268,100,1.579,0.633,0.961
210,433,25219.755,8609.962,10921,62842,382.421,463.682,382.919,463.179,77.244,368,453,28,21,29.138,18.921,22.365,0.912,23509,1.515,3.083,100,1.540,0.649,0.965
211,103,46886.282,12002.586,20801,65108,218.015,459.354,218.250,459.624,36.234,212,454,12,11,13.030,10.065,31.566,0.986,47965,-0.326,-0.759,100,1.295,0.772,0.995
212,148,42410.041,13202.030,19266,64452,2050.473,470.095,2050.509,470.243,67.101,2044,457,17,21,18.909,9.965,121.849,0.413,44022,-0.111,-1.176,100,1.898,0.527,0.594
213,145,31661.372,11450.713,12159,61915,278.583,470.659,278.637,470.860,43.220,271,464,14,13,14.320,12.893,159.167,0.975,31305,0.439,-0.414,100,1.111,0.900,0.967
214,109,44120.706,12680.264,20746,65357,494.885,473.583,495.005,473.569,39.844,487,468,15,11,15.579,8.908,21.879,0.863,43892,-0.070,-1.142,100,1.749,0.572,0.948
215,262,36568.027,14169.770,11740,64902,1116.340,480.084,1116.519,480.057,61.520,1107,471,20,19,23.049,14.473,38.863,0.870,35663,0.319,-0.908,100,1.593,0.628,0.936
216,353,29248.218,13972.519,11422,65242,263.412,482.313,262.488,482.043,68.489,251,473,25,18,24.770,18.145,2.691,0.946,25264,0.898,-0.111,100,1.365,0.733,0.976
217,462,19190.630,8153.549,8209,61288,135.173,486.000,135.576,486.078,77.797,122,474,25,23,26.442,22.247,34.532,0.959,17440,1.977,5.845,100,1.189,0.841,0.975
218,398,32045.585,13395.624,11827,65535,544.261,483.261,544.940,483.459,75.034,530,474,28,18,29.020,17.462,11.321,0.888,28769,0.943,0.171,100,1.662,0.602,0.971
219,630,19018.778,7438.664,8163,50003,173.114,493.752,173.939,494.672,90.710,159,479,27,29,30.820,26.027,59.821,0.962,17611,1.139,1.451,100,1.184,0.844,0.977
220,457,22523.748,7777.347,10280,61142,408.868,492.349,409.061,491.565,76.637,397,480,24,25,24.411,23.836,107.599,0.978,21125,1.583,3.674,100,1.024,0.976,0.969
221,104,46787.010,12040.666,21257,65050,1124.865,487.337,1124.998,487.238,38.720,1118,482,13,11,14.825,8.932,29.895,0.872,47851,-0.279,-0.895,100,1.660,0.602,0.950
222,484,21356.182,7477.369,10291,61653,53.465,494.713,53.816,495.141,79.624,39,483,28,23,28.273,21.797,22.985,0.959,19741,2.021,5.820,100,1.297,0.771,0.974
223,344,37011.430,15260.806,11482,65428,386.459,499.221,386.693,499.551,67.520,375,489,22,20,22.977,19.062,38.692,0.948,35991,0.106,-1.215,100,1.205,0.830,0.962
224,332,59590.521,11539.903,19410,65535,1604.741,498.154,1604.992,498.343,70.243,1592,489,25,19,28.125,15.030,27.143,0.846,65432,-2.086,3.147,100,1.871,0.534,0.961
225,243,34445.272,11560.448,15045,64008,1365.689,497.323,1365.554,497.492,57.052,1355,490,20,15,20.567,15.043,7.287,0.938,33093,0.542,-0.463,100,1.367,0.731,0.968
226,232,27518.871,10174.806,13691,58064,461.634,501.052,461.535,500.908,55.752,451,493,20,15,20.319,14.537,12.152,0.938,24875,0.932,0.163,100,1.398,0.715,0.965
227,275,51648.047,11672.856,20867,65521,2088.507,507.322,2088.604,507.476,64.488,2078,496,21,21,21.199,16.517,52.762,0.831,54119,-0.851,-0.216,100,1.284,0.779,0.935
228,448,26143.060,10578.706,11143,65309,754.493,508.911,754.306,508.776,77.121,741,498,26,22,27.722,20.576,21.815,0.947,24196,1.114,1.192,100,1.347,0.742,0.970
229,217,48798.848,11556.978,19465,65509,1016.150,512.002,1016.174,512.034,53.992,1006,504,19,15,19.480,14.184,20.083,0.935,49749,-0.361,-0.889,100,1.373,0.728,0.964
230,411,31785.097,11046.919,16210,65454,882.339,518.921,882.021,519.007,78.452,867,508,29,21,30.806,16.987,32.942,0.839,29423,1.146,0.958,100,1.814,0.551,0.965
231,663,23165.454,10292.542,10334,64986,1908.097,525.038,1907.249,525.173,96.662,1891,511,34,27,37.135,22.732,27.734,0.892,20287,1.622,2.735,100,1.634,0.612,0.974
232,433,28104.792,12627.798,11527,65523,456.830,522.357,457.740,521.457,76.327,443,512,27,21,27.646,19.942,17.248,0.934,25044,1.267,1.090,100,1.386,0.721,0.970
233,72,54033.042,13420.033,23660,65535,315.528,518.861,315.679,519.071,33.317,309,516,13,6,14.152,6.478,1.939,0.815,59863,-0.935,-0.659,100,2.185,0.458,0.986
234,187,44224.332,14171.206,14765,65100,822.067,522.329,821.965,522.600,50.294,812,516,19,13,19.001,12.531,15.335,0.929,46253,-0.328,-1.085,100,1.516,0.659,0.971
235,18,49923.944,14080.866,23855,65121,1452.111,518.722,1452.142,518.923,15.083,1449,516,5,5,5.360,4.276,67.410,0.994,54914,-0.597,-0.902,100,1.254,0.798,0.900
236,132,39165.000,13233.200,16217,64711,789.121,522.341,789.262,522.175,41.499,782,517,14,11,15.082,11.143,16.540,0.963,37808,0.124,-1.148,100,1.353,0.739,0.985
237,331,45571.662,11679.605,22536,65535,2159.802,529.929,2159.198,530.395,65.790,2148,520,22,19,22.299,18.900,20.506,0.961,43793,0.297,-1.137,100,1.180,0.848,0.974
238,140,46809.914,13172.758,19736,65528,605.207,529.207,605.465,529.217,43.437,597,523,16,12,16.448,10.837,24.594,0.932,48009,-0.390,-0.959,100,1.518,0.659,0.952
239,116,36343.828,12459.383,16092,60717,700.448,528.647,700.654,528.629,38.615,694,523,12,12,12.565,11.755,41.996,0.978,35028,0.279,-1.121,100,1.069,0.936,0.963
240,365,19924.416,6241.917,8976,39861,144.084,535.122,144.319,535.316,69.268,132,526,24,19,24.722,18.799,14.114,0.956,19411,0.411,-0.406,100,1.315,0.760,0.975
241,384,25564.018,10839.250,11666,65035,1109.185,539.990,1109.116,540.041,71.927,1097,529,24,21,26.271,18.611,35.175,0.933,22517,1.118,0.917,100,1.412,0.708,0.971
242,526,23975.479,10861.439,11332,62991,1156.298,541.776,1156.607,541.376,85.037,1141,529,30,25,32.120,20.851,31.961,0.914,19808,1.394,1.309,100,1.540,0.649,0.973
243,488,21904.092,7457.257,9734,52378,24.406,545.002,24.150,544.773,80.622,9,533,29,23,29.140,21.323,22.547,0.943,20853,1.040,1.398,100,1.367,0.732,0.970
244,493,22663.073,7365.760,13382,61449,1956.192,547.924,1954.886,548.609,84.889,1939,537,32,21,32.803,19.136,20.878,0.860,20393,1.911,4.863,100,1.714,0.583,0.966
245,429,34772.051,11894.930,17186,65534,2245.246,549.118,2245.057,550.434,79.153,2234,537,23,24,26.914,20.295,52.652,0.860,31172,0.905,0.051,100,1.326,0.754,0.937
246,324,26144.414,7528.716,12881,47959,1837.778,549.478,1837.343,549.175,66.123,1826,540,23,18,24.526,16.820,20.318,0.931,24967,0.431,-0.405,100,1.458,0.686,0.977
247,236,41701.284,11786.174,18881,64786,1051.153,550.708,1050.976,551.092,57.184,1041,542,19,17,21.770,13.803,33.982,0.907,40581,0.142,-0.954,100,1.577,0.634,0.965
248,41,23575.829,6943.510,12936,36754,101.598,546.012,101.804,546.084,23.147,98,543,7,7,7.467,6.991,150.248,0.962,22056,0.334,-0.888,100,1.068,0.936,0.965
249,214,58602.107,12171.691,21789,65535,568.070,553.000,568.188,553.300,53.653,558,546,19,14,19.557,13.932,171.505,0.934,65468,-1.806,2.039,100,1.404,0.712,0.968
250,127,42963.528,10075.587,17053,61082,2193.327,551.886,2193.454,552.162,42.120,2186,546,14,11,15.003,10.778,170.284,0.900,43018,-0.253,-0.647,100,1.392,0.718,0.948
251,148,45850.223,16174.105,16443,65535,1263.507,554.818,1263.800,555.104,44.170,1256,548,14,13,15.697,12.005,39.088,0.953,47348,-0.339,-1.312,100,1.308,0.765,0.983
252,436,32930.901,11875.379,12085,65250,726.615,564.372,726.879,564.024,76.663,712,554,28,21,27.498,20.188,7.039,0.932,30965,0.619,-0.232,100,1.362,0.734,0.964
253,229,44697.362,16689.688,13677,65331,819.884,561.181,820.020,561.114,54.610,810,554,19,16,18.592,15.682,7.564,0.965,48915,-0.477,-1.176,100,1.186,0.843,0.954
254,380,24898.839,9394.697,10144,62800,259.700,565.042,260.670,565.534,72.442,246,555,26,19,27.220,17.775,25.006,0.910,23215,1.213,1.879,100,1.531,0.653,0.988
255,72,54250.778,14240.405,18256,65535,804.167,559.028,804.303,559.288,33.916,797,555,13,8,13.868,6.610,167.255,0.787,61282,-1.236,0.312,100,2.098,0.477,0.906
256,619,20747.381,9104.991,11013,61334,1309.959,568.907,1310.530,568.905,90.232,1295,555,29,28,31.484,25.033,35.671,0.955,17292,1.839,3.241,100,1.258,0.795,0.969
257,30,54205.533,12514.472,22413,65535,1050.600,563.700,1050.804,563.868,19.299,1047,561,7,5,7.459,5.121,174.533,1.000,59402,-0.973,-0.238,100,1.456,0.687,0.984
258,94,50171.543,15522.202,17576,65535,1770.117,566.447,1770.346,566.587,35.853,1764,561,12,11,13.999,8.550,138.911,0.919,57066,-0.641,-1.031,100,1.637,0.611,0.984
259,562,23734.790,10961.485,11365,65090,1356.084,572.827,1356.023,573.035,87.524,1340,562,32,23,32.624,21.934,15.466,0.922,20119,1.660,2.591,100,1.487,0.672,0.976
260,496,21768.585,7021.319,12658,53991,1918.270,575.242,1917.667,575.002,81.846,1904,562,27,25,28.503,22.157,32.947,0.930,20209,1.628,3.753,100,1.286,0.777,0.962
261,243,43899.486,10949.670,23233,65224,1943.035,570.150,1943.298,570.198,60.920,1931,563,23,14,23.523,13.153,10.998,0.823,43395,0.077,-1.047,100,1.788,0.559,0.935
262,685,19521.074,4698.148,11085,34939,2180.852,587.496,2180.989,587.756,95.253,2166,571,29,32,33.738,25.851,51.941,0.949,19049,0.523,-0.150,100,1.305,0.766,0.972
263,282,37805.025,11918.794,17679,63951,2003.791,581.397,2003.591,581.317,60.680,1993,573,21,17,21.750,16.508,22.277,0.962,37974,0.096,-1.040,100,1.318,0.759,0.971
264,544,27547.767,11009.782,12119,64588,1575.085,586.768,1575.693,586.631,87.138,1560,576,31,23,33.188,20.870,22.878,0.900,24759,1.235,1.241,100,1.590,0.629,0.973
265,654,23279.476,9503.961,10624,63815,1454.962,593.898,1454.424,593.771,94.118,1438,580,33,27,35.265,23.613,29.487,0.928,21099,1.262,1.487,100,1.493,0.670,0.979
266,225,40233.493,13544.827,13264,64804,641.918,590.473,641.888,590.846,54.215,632,583,19,15,19.313,14.834,12.463,0.962,40349,-0.138,-0.921,100,1.302,0.768,0.968
267,234,39426.393,12877.702,17093,65267,907.611,591.534,907.622,591.911,58.255,897,583,21,17,23.473,12.693,32.157,0.866,38751,0.255,-1.007,100,1.849,0.541,0.957
268,107,54927.196,13224.283,19685,65535,1662.154,588.509,1662.322,588.739,38.240,1654,584,15,9,14.629,9.313,5.075,0.920,61484,-1.137,0.114,100,1.571,0.637,0.955
269,45,48285.533,15424.594,19286,65528,451.922,588.522,452.137,588.811,23.529,448,585,8,7,8.746,6.551,149.997,1.000,51556,-0.468,-1.147,100,1.335,0.749,0.989
270,185,51203.422,13144.926,21829,65535,1492.749,594.684,1492.799,595.065,49.723,1484,587,17,15,18.791,12.535,35.753,0.940,54028,-0.546,-1.071,100,1.499,0.667,0.971
271,104,55620.885,13427.073,22384,65535,828.817,597.048,828.959,597.274,38.029,821,592,14,10,14.055,9.421,5.640,0.904,63266,-1.242,0.164,100,1.492,0.670,0.950
272,351,28758.521,11048.698,11525,64981,617.902,603.560,617.891,602.797,67.639,606,593,22,21,22.155,20.172,35.914,0.964,26306,0.906,0.495,100,1.098,0.910,0.968
273,482,25593.419,13416.933,10364,65517,1186.353,608.855,1185.766,608.278,80.605,1173,596,26,25,29.002,21.160,41.328,0.932,20902,1.078,0.275,100,1.371,0.730,0.966
274,344,26517.259,11393.947,11674,63516,1263.023,607.459,1262.496,607.614,70.145,1250,597,25,20,26.199,16.718,29.931,0.879,24161,1.108,0.726,100,1.567,0.638,0.953
275,85,49549.376,14096.672,18429,65535,1748.665,601.347,1748.681,601.644,33.228,1743,597,11,9,11.852,9.131,15.300,0.967,53135,-0.618,-0.810,100,1.298,0.770,0.971
276,55,54667.455,12748.394,22277,65535,1248.645,601.682,1248.774,601.867,27.100,1244,598,9,8,10.089,6.941,28.825,0.941,60337,-1.031,-0.116,100,1.454,0.688,0.965
277,90,52083.833,15403.677,18492,65535,362.622,604.967,362.750,605.319,34.890,356,600,13,9,13.297,8.618,15.561,0.929,60264,-0.886,-0.633,100,1.543,0.648,0.957
278,467,30609.645,12755.211,12289,65535,692.267,611.678,692.182,611.968,79.589,678,600,27,23,27.892,21.318,27.425,0.926,27351,0.890,0.058,100,1.308,0.764,0.964
279,105,46989.600,13823.636,17782,65341,927.252,606.710,927.302,606.775,37.385,920,602,14,10,14.287,9.357,11.129,0.944,49753,-0.443,-1.096,100,1.527,0.655,0.959
280,69,39815.536,12484.959,17952,62768,2300.471,612.601,2300.790,612.612,34.663,2297,605,6,15,14.936,5.882,86.511,0.722,39829,0.039,-1.062,100,2.539,0.394,0.920
281,256,30512.371,8651.497,15668,52842,1901.719,617.535,1901.684,617.616,58.188,1892,609,20,17,21.356,15.262,29.412,0.950,29739,0.486,-0.460,100,1.399,0.715,0.977
282,108,39652.704,12329.523,17457,65484,128.500,615.694,128.244,615.572,37.183,122,611,13,10,13.234,10.391,0.000,0.982,37474,0.523,-0.652,100,1.274,0.785,0.991
283,165,33289.042,11880.062,15004,64429,598.773,618.270,598.910,618.296,45.955,591,611,15,14,15.229,13.795,25.009,0.982,30590,0.724,-0.374,100,1.104,0.906,0.971
284,255,48016.059,10850.136,23657,65525,2055.884,619.261,2055.995,619.155,58.422,2045,611,21,16,21.594,15.036,21.584,0.939,47576,-0.130,-0.767,100,1.436,0.696,0.979
285,195,48231.667,13738.855,16360,65495,1228.151,619.028,1228.480,619.035,57.131,1218,612,20,16,23.056,10.769,29.917,0.751,51075,-0.624,-0.682,100,2.141,0.467,0.909
286,205,48047.439,11274.447,19584,65366,223.637,622.354,224.007,622.545,56.037,212,616,22,12,22.951,11.373,8.331,0.820,49714,-0.586,-0.481,100,2.018,0.496,0.949
287,190,27577.653,9530.943,12774,61171,80.958,623.911,80.946,624.268,50.376,71,617,18,14,17.604,13.742,5.211,0.941,25815,0.988,1.082,100,1.281,0.781,0.960
288,364,38926.456,13361.547,16292,65380,1360.492,629.266,1360.497,629.200,68.608,1348,619,24,20,23.487,19.733,17.301,0.972,37503,0.295,-1.102,100,1.190,0.840,0.977
289,307,41109.007,12799.223,19894,65535,700.015,629.529,700.155,629.463,70.412,686,621,28,17,29.017,13.471,17.592,0.778,38241,0.485,-0.850,100,2.154,0.464,0.940
290,93,54233.935,13985.612,18058,65535,1230.306,630.855,1229.930,630.616,39.634,1225,624,12,12,14.164,8.360,135.509,0.744,60721,-1.190,0.150,100,1.694,0.590,0.849
291,153,38578.719,12849.538,17725,65471,1101.539,631.899,1102.024,632.087,44.281,1094,626,15,12,15.481,12.584,4.512,0.981,38312,0.297,-0.937,100,1.230,0.813,0.984
292,87,50708.471,15089.651,19814,65531,1776.040,632.661,1776.251,632.859,33.186,1770,628,12,9,12.034,9.205,9.643,0.993,55481,-0.731,-0.856,100,1.307,0.765,0.972
293,332,33167.431,12335.019,14564,65535,573.816,640.250,573.674,640.588,66.332,563,631,22,19,22.625,18.684,20.703,0.948,30319,0.835,-0.096,100,1.211,0.826,0.969
294,91,56875.011,13368.211,17264,65535,915.863,636.159,916.018,636.379,34.334,909,631,12,10,12.064,9.604,30.981,0.970,64465,-1.509,1.046,100,1.256,0.796,0.963
295,727,21728.589,8122.853,11127,53579,1326.605,646.225,1326.748,646.270,98.820,1309,631,33,29,35.156,26.330,33.423,0.936,19665,1.256,1.393,100,1.335,0.749,0.975
296,11,52345.091,14209.251,30095,65480,1186.136,636.591,1186.142,636.768,11.288,1184,635,4,3,4.384,3.195,15.071,1.000,59674,-0.527,-1.475,100,1.372,0.729,1.000
297,599,21737.149,6217.349,10913,47777,1909.164,651.241,1908.499,651.524,92.010,1892,638,32,26,34.768,21.936,28.288,0.889,20349,0.971,1.049,100,1.585,0.631,0.958
298,188,44823.750,18658.429,13063,65524,796.128,646.399,796.139,646.867,68.864,785,640,25,17,25.904,9.240,25.821,0.498,48999,-0.388,-1.385,100,2.803,0.357,0.701
299,217,29939.332,6517.055,19151,50670,2287.353,648.431,2287.080,648.411,53.679,2278,640,18,16,18.139,15.232,22.031,0.946,28412,0.761,0.042,100,1.191,0.840,0.958
300,257,38706.833,16877.153,12659,65454,936.516,648.679,936.875,649.098,58.451,926,641,21,16,21.765,15.034,22.040,0.945,37766,0.030,-1.396,100,1.448,0.691,0.985
301,181,36295.928,9857.171,19718,64377,2132.859,650.660,2133.165,650.488,49.361,2126,642,13,18,18.167,12.685,76.658,0.934,35100,0.665,0.075,100,1.432,0.698,0.955
